,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_cytokine_distsv,lf_transcription_factor_distsv,lf_t_lymphocyte_distsv,olabel,orig_index,label,prob_0,prob_1,prob_2
22235,FoxP3,18,19,119,124,"We previously demonstrated that in addition  to bone resorption, osteoclasts act as antigen-presenting cells to induce FoxP3  in CD8 T cells (Tc(REG)).",25656537_1,-1,1,-1,1,22235,-1,9.957312e-05,0.9997315,0.000168959
1762,regulation,11,12,69,79,Recent studies have suggested that STAT3 has important functions in  regulation of both innate and adaptive immunity.,16474436_1,-1,1,-1,1,1762,-1,0.0001048402,0.9997552,0.0001400034
7613,AhR,1,2,9,12,"Although AhR is best known for mediating dioxin  toxicity, knockout studies have indicated that AhR also plays a role in normal  physiology, including certain immune responses.",19699679_3,-1,1,-1,1,7613,-1,0.00010970816,0.9997372,0.00015308811
8403,activators,7,8,41,51,"We observed that  DC.Tbet were selective activators of type 1 effector T cells developed from the  naive pool of responder cells, whereas DC.Tbet and control DC promoted type 1  responses equitably from the memory pool of responder cells.",19915058_3,-1,1,-1,1,8403,-1,0.00012504688,0.9996923,0.00018261696
28,gene,53,54,308,312,"To further investigate whether tolerance to larger molecules can  be achieved via this approach and whether the IgG scaffold is important for  induction and maintenance of immunological tolerance, we engineered two  retroviral constructs encoding the cI lambda repressor (MBAE-1-102 and  MBAE-1-102-IgG) for gene transfer.",10411923_2,-1,1,-1,1,28,-1,0.00015645537,0.9996666,0.00017697581
10374,genes,30,31,175,180,"Treatment of cell lines with type I IFNs activates the formation of  IFN-stimulated gene factor 3 (STAT1/STAT2/IFN regulatory factor-9), which  induces the expression of many genes.",20956346_0,-1,1,-1,1,10374,-1,0.00015959534,0.9996637,0.00017664059
8296,Smad3,0,1,0,5,Smad3 was found to be dispensable for natural regulatory T  cell function.,19887374_4,-1,1,-1,1,8296,-1,9.962061e-05,0.99974483,0.00015550364
24706,Bcl6,15,16,112,116,"Thus, our study systemically examines  Bcl6-controlled regulatory networks and provides important insights into Bcl6's  biological functions in Tfh cells.",26876184_5,-1,1,-1,1,24706,-1,0.00016748057,0.99928194,0.000550638
32635,STAT3,13,14,78,83," Furthermore, we have demonstrated that 2'-FL reduced the phosphorylation of  STAT3 in the skin tissue from mice with IMQ stimulation, which could account for  the decreasing recruitment of Th17 cells.",32544868_5,-1,1,-1,1,32635,-1,8.426319e-05,0.9998061,0.00010968883
8587,STAT5a,34,35,176,182,"To determine  whether STAT5 activity was required for IL-7 and IL-15-mediated generation of  memory, we expressed either wild type (WT) or constitutively active (CA) forms  of STAT5a in normal effector cells and then observed their ability to form  memory in cytokine replete or deficient hosts.",19949423_2,-1,1,-1,1,8587,-1,0.00018817511,0.9994011,0.00041073482
21123,STAT3,9,10,59,64,These pathways regulate mammalian target of  rapamycin and STAT3 signaling to drive the Th17 phenotype.,25172498_7,-1,1,-1,1,21123,-1,9.867502e-05,0.9997671,0.00013425651
7020,LPS,4,5,36,39,This reciprocal interaction between LPS and  Ag-activated Th1 cells represents a collaborative connection between the innate  and adaptive arms of the immune system.,19494319_8,-1,1,-1,1,7020,-1,0.000116623894,0.9996408,0.00024253389
27644,transcription factor,43,45,255,275,"Using acute infection of mice with lymphocytic  choriomeningitis virus (LCMV) strain Armstrong, we show here that IRF9 limited  early LCMV replication by regulating expression of interferon-stimulated genes  and IFN-I and by controlling levels of IRF7, a transcription factor essential  for IFN-I production.",28878077_5,-1,1,-1,1,27644,-1,0.00011191426,0.99975663,0.00013143317
22346,regulation,11,12,71,81,"Although previous research  has indicated that DSCs participate in the regulation of immune cells during  pregnancy, the crosstalk between DSCs and decidual NK cells (dNKs) has not been  fully elucidated.",25712540_1,-1,1,-1,1,22346,-1,0.000116281844,0.9996972,0.00018657092
13215,regulation,13,14,89,99," Additionally, much research has demonstrated the importance of TRAF3-mediated  cellular regulation via its cytoplasmic interactions with additional signaling  proteins.",22017431_4,-1,1,-1,1,13215,-1,0.00010135021,0.9997496,0.00014904382
3105,NF-kappaB,6,7,34,43,"In this study, down-regulation of NF-kappaB also resulted in  diminished expression of T-bet.",17407192_7,-1,1,-1,1,3105,-1,0.00016839289,0.9995721,0.0002594664
15967,FOXP3,0,1,0,5,"FOXP3  infiltrate, in combination with Ki67, could thus be used as a clinically useful  predictor of response to NAC.",22986814_8,-1,1,-1,1,15967,-1,0.00013026832,0.999652,0.00021773604
8462,RUNX1,23,24,151,156,Inactivation of the  gene encoding RUNX cofactor core-binding factor-beta (CBFbeta) in mice and small  interfering RNA (siRNA)-mediated suppression of RUNX1 and RUNX3 in human T cells  resulted in reduced expression of Foxp3.,19917773_3,-1,1,-1,1,8462,-1,0.00013985981,0.9994759,0.0003842528
17379,transcription  factor,14,17,70,91,We have  identified a novel target of mast cell FcεRI activity in the transcription  factor early growth response 2 (Egr2) and sought to characterize its function  therein.,23536637_1,-1,1,-1,1,17379,-1,0.000110067114,0.9997613,0.00012864886
15242,transcription factors,25,27,174,195," Components of cell signaling pathways that induce inflammatory cytokine  expression during the innate immune response and alter epithelial cell polarity  through activating transcription factors, namely NF-κB, are now more clearly  understood.",22692775_3,-1,1,-1,1,15242,-1,9.6519165e-05,0.9997793,0.00012421704
23443,Stat3,10,11,47,52,"In this study, we further analyzed the role of Stat3 in TFH cells.",26188063_3,-1,1,-1,1,23443,-1,9.0847396e-05,0.99977237,0.00013682453
6325,nuclear  factor-kappaB,19,22,111,133,Effects of H(4)R stimulation on induction of the  signal transduction molecules activator protein 1 (AP-1) and nuclear  factor-kappaB (NF-kappaB) were determined by electrophoretic mobility shift  assay and on cytokine production by RT-PCR and ELISA.,19281909_4,-1,1,-1,1,6325,-1,0.00013773944,0.9996619,0.00020036078
4339,Foxp3,47,48,267,272,"Our experiments indicate that TIRC7, T cell immune response  cDNA 7, a novel membrane molecule involved in the regulation of T lymphocyte  activation, identifies two Treg subsets (CD25(low)TIRC7(+) and  CD25(high)TIRC7(-)) that are characterized by the expression of Foxp3 and a  suppressive activity in vitro and in vivo.",18424726_2,-1,1,-1,1,4339,-1,7.700466e-05,0.99982625,9.680099e-05
20634,Gata3,9,10,41,46,"Here we show that silencing of the Ifng, Gata3, and Il10 loci in naïve  CD4(+) T cells is dependent on Ezh2.",24951427_2,-1,1,-1,1,20634,-1,6.567569e-05,0.99981827,0.00011607842
6613,genes,13,14,99,104,"Moreover, PLCgamma2  controlled Dectin-1-mediated NFAT activation and induction of NFAT-dependent  genes such as IL-2, cyclooxigenase-2 and Egr transcription factors.",19404984_7,-1,1,-1,1,6613,-1,0.00014307426,0.99967325,0.00018370152
27560,T,0,1,0,1,"T helper 17 (Th17) cell plasticity contributes to both immunity and  autoimmunity; however, the factors that control lineage flexibility are mostly  unknown.",28824171_0,-1,1,-1,1,27560,-1,0.00051047537,0.999156,0.00033358505
8606,NF-kB,4,5,24,29,"Moreover, we identified NF-kB and c-ETS  binding sites as required for the induction of miR-146a transcription upon TCR  engagement.",19965651_4,-1,1,-1,1,8606,-1,0.00030106175,0.9993223,0.0003766726
138,STAT1,5,6,23,28,"This reveals  that the STAT1, 3 and 4 serine kinases are not coordinately regulated in human T  cells and that IL-12 must regulate serine phosphorylation of STAT4 by a kinase  network distinct to the MAPK Erk1,2 or PI3K pathways.",10820390_7,-1,1,-1,1,138,-1,0.0002039902,0.99928397,0.000512026
23167,complex,31,32,184,191,"Furthermore, we observed a  reduction in IFN-γ production and proliferation in human peripheral blood  stimulated with tetanus toxoid by use of a specific inhibitor of the MLL1/menin  complex.",26059830_7,-1,1,-1,1,23167,-1,0.00015383231,0.99968565,0.00016051331
19657,Tat protein,6,8,36,47,"Our results demonstrate that HIV-1  Tat protein upregulates PD-L1 expression on MoDCs through TNF-α- and  TLR4-mediated mechanisms, functionally compromising the ability of DCs to  stimulate T cells.",24696476_7,-1,1,-1,1,19657,-1,0.0004287354,0.99839383,0.0011773909
5149,Stat4,9,10,53,58,"Signal transducer and activator of  transcription 4 (Stat4) is a transcription factor activated by IL-12 and IL-23,  two cytokines known to play important roles in the pathogenesis of EAE by  inducing T cells to secrete IFN-gamma and IL-17, respectively.",18832727_1,-1,1,-1,1,5149,-1,0.00010517419,0.99968576,0.00020909765
11644,T,5,6,31,32,We have previously identified  T cell-dependent regulation of hematopoietic progenitor cell (HPC) numbers and  cycling.,21505191_1,-1,1,-1,1,11644,-1,0.00088421995,0.99822,0.00089578936
13035,GATA3,1,2,9,14,"Although GATA3 was not required  to sustain Treg homeostasis and function at steady state, GATA3 played a  cardinal role in Treg physiology during inflammation.",21965331_5,-1,1,-1,1,13035,-1,0.0001170688,0.99970716,0.00017578818
7541,genes,3,4,30,35,"Transcriptional activation of genes encoding  for CD25, IL-2 and IFN-gamma is mediated by transcription factors of the NFAT  family, and we demonstrate that helenalin suppresses nuclear translocation of  NFATc2 in activated CD4+ T cells.",19656571_7,-1,1,-1,1,7541,-1,0.00013407962,0.99971133,0.0001545353
16887,gene,18,19,99,103,"In contrast, the self-reactivity was enhanced in  CD4(+) T cells from SLE patients following E4BP4 gene silencing and the  production of autoantibody was increased in autologous B cells.",23340290_6,-1,1,-1,1,16887,-1,0.00013474857,0.9997186,0.0001465968
2660,AHR,28,29,180,183,"IL-25-induced AHR is dependent on the  production of Th type-2 cytokines, and removal of IL-13 and its signal  transduction pathway prevents IL-25-induced airways inflammation and AHR.",17177681_10,-1,1,-1,1,2660,-1,0.00010210459,0.9997447,0.00015316915
11673,Foxp3,19,20,104,109,Stimulation of naive mouse CD4(+)Foxp3(-) T cells in the presence of TGF-β  results in the induction of Foxp3 expression and T suppressor function.,21525380_0,-1,1,-1,1,11673,-1,4.632092e-05,0.9999138,3.9910035e-05
17891,transcription  factor,10,13,49,70,Early growth response 3 (Egr-3) is a zinc-finger transcription  factor that creates and maintains T cell anergy.,23904169_2,-1,1,-1,1,17891,-1,0.00010924151,0.9997546,0.00013609424
17420,transcriptional regulation,9,11,40,66,"In this study, the contribution to LTA  transcriptional regulation of the region between the transcription and  translation start sites (downstream segment) was investigated.",23547113_1,-1,1,-1,1,17420,-1,0.00010314135,0.9997538,0.0001430641
7579,Runx1,0,1,0,5,"Runx1 over-expression enhanced  interferon-gamma expression via its activation and VWRPY domains, and abolished  interleukin-4 expression through its activation domain.",19689732_4,-1,1,-1,1,7579,-1,0.00022422583,0.9992926,0.00048311596
29842,Foxp3,3,4,21,26,Adoptive transfer of Foxp3+  cells into infected CCR4-/- mice restored pulmonary inflammation and bacterial  load to levels observed in wild-type mice.,30584243_7,-1,1,-1,1,29842,-1,8.094974e-05,0.99984014,7.8841425e-05
20995,transcription factors,3,5,25,46,"Activation of particular transcription factors and  specific cell markers provided insight into the time course of the transition  from innate towards adaptive immune responses, which resulted in a broad  spectrum of systemic antibody subclasses and splenic Th1/Th17 memory cells  against B. pertussis.",25137043_6,-1,1,-1,1,20995,-1,8.851407e-05,0.9997986,0.00011293807
27503,IRF4,5,6,23,27,"Importantly, USP4  and IRF4 synergized with NFATc2 to specifically enhance NFAT-mediated activation  of the IL-4 promoter.",28791349_9,-1,1,-1,1,27503,-1,0.00012848176,0.99961084,0.00026066622
22843,transcription factors,12,14,75,96,"Recently, our group reported  differential regulation of STAT-1 and STAT-3 transcription factors during  epigenetic reprogramming of trained immunity, an important host defence  mechanism based on innate immune memory.",25880788_2,-1,1,-1,1,22843,-1,9.840381e-05,0.9997625,0.0001390965
7920,RUNX1,6,7,27,32,"In addition,  knockdown of RUNX1 showed that RUNX1 is required for the optimal regulation of  FoxP3 expression in human T cells.",19800266_4,-1,1,-1,1,7920,-1,0.00016147406,0.99930775,0.00053075084
6554,FOXP3,4,5,19,24,It is thought that FOXP3 is not a specific  marker to determine regulatory T cells (Treg) in humans.,19383912_1,-1,1,-1,1,6554,-1,0.00015014697,0.9996319,0.00021796516
32525,complex,31,32,195,202,"In contrast, the  treatment with IL-2 complex alone or IL-2 complex/rapamycin during effector  phase failed to suppress EAU.Conclusions: These findings suggest the potential  limitations of IL-2 complex or IL-2 complex/rapamycin during EAU.",32459545_4,-1,1,-1,1,32525,-1,0.0001297397,0.9997142,0.0001559999
6138,Tat,8,9,46,49,"This study aimed to determine whether fusing  Tat, a cell penetrating peptide (CPP) from HIV-1 TAT, to a CD8+ T cell target  antigen from T. parva (Tp2) enhances the cytosolic delivery and subsequent  stimulation of bovine CD8+ T cell responses in vitro.",19249107_2,-1,1,-1,1,6138,-1,0.000115874645,0.9996902,0.00019402834
33946,subunit,4,5,39,46,DNA-dependent protein kinase catalytic subunit (DNA-PKcs) is known primarily for  its function in DNA double-stranded break repair and nonhomologous end joining  (NHEJ).,34562454_0,-1,1,-1,1,33946,-1,0.00016547523,0.9995297,0.00030479935
32096,gene,3,4,18,22,GDF-15 is another gene that plays a role in  iron homeostasis and regulation of immune system in different diseases.,31984437_4,-1,1,-1,1,32096,-1,0.0001456469,0.99968493,0.00016941078
568,AHR,22,23,144,147,"In contrast, gene-targeted IL-4/13-/- mice exhibited markedly  diminished eosinophil recruitment and airway remodelling, as well as absence of  AHR.",12752600_9,-1,1,-1,1,568,-1,0.00012423724,0.9996997,0.00017612164
19576,T,18,19,101,102,"STAT3 silencing also increased the  levels of CCL4, a CCR5-binding chemokine known to be involved in T helper 1  (Th1) cell recruitment.",24674241_7,-1,1,-1,1,19576,-1,0.00080406695,0.9971167,0.0020793052
12351,signal transducer and activator of transcription,24,30,146,194,"Here, we describe evolving views of Th17  specification, highlighting the contribution of transforming growth factor-β and  the opposing roles of signal transducer and activator of transcription (STAT)3  and STAT5.",21782512_2,-1,1,-1,1,12351,-1,0.0003152939,0.9992932,0.00039147589
20542,regulation,16,17,105,115, These results demonstrate an important role for the canonical Wnt/β-catenin  pathway in the DC-mediated regulation of allergic responses in the lung.,24929002_10,-1,1,-1,1,20542,-1,0.00010451918,0.9997403,0.00015513974
19367,BCL6,6,7,28,32,"In contrast, IL-21 induced  BCL6 and diminished IL-9 expression in wild-type but not Bcl6(-/-) cells, and  Th9 differentiation was increased in Il21(-/-) and Il21r(-/-) T cells.",24550509_3,-1,1,-1,1,19367,-1,7.703772e-05,0.9997367,0.00018623575
7658,Foxp3,14,15,68,73,"After 5 days of culture, cells were analyzed for the  expression of Foxp3 and the gut homing receptors CCR9 and alpha4beta7.",19715998_4,-1,1,-1,1,7658,-1,9.1920854e-05,0.99980146,0.00010670107
14626,AHR,20,21,127,130,"RESULTS: Treatment with roxithromycin resulted in fewer inflammatory cells in  the BALF and peribronchial areas, and decreased AHR, goblet cell hyperplasia,  IgE levels and inflammatory cytokines, as well as MAP kinases and NF-κB  activation, which are increased in lung tissues of mice with ovalbumin-induced  allergic asthma.",22481373_3,-1,1,-1,1,14626,-1,0.0001043813,0.99974495,0.00015064963
33877,T,3,4,19,20,Inappropriate CD4+ T helper (Th) differentiation can compromise host immunity or  promote autoimmune disease.,34433042_0,-1,1,-1,1,33877,-1,0.0005713978,0.99894387,0.00048480422
21375,FoxP3,47,48,179,184,"The majority of CXCR5(+) PD1(+) CD4(+) T follicular helper (Tfh) cells (>90%)  are CD25(-) Bcl6(hi) , while a small subpopulation (<10%) are CD25(+) Bcl6(low)  but do not express FoxP3 and are not T regulatory cells.",25263533_0,-1,1,-1,1,21375,-1,6.9150985e-05,0.99987483,5.6012308e-05
5113,Foxp3,8,9,42,47,"The results of the present work show that Foxp3, a transcriptional  marker of natural CD4+CD25+ Treg, is not expressed by CD8+CD28- Treg, thus  indicating different origin and pathways of function for the latter with respect  to the former regulatory cell type.",18832002_2,-1,1,-1,1,5113,-1,9.768198e-05,0.9997824,0.00011995327
30713,Foxp3,27,28,184,189,"These results suggested that EGCG likely  ameliorated OVA-induced airway inflammation by increasing the production of  IL-10, the number of CD4+CD25+Foxp3+Treg cells and expression of Foxp3 mRNA in  the lung tissue, and it could be an effective agent for treating asthma.",31030098_9,-1,1,-1,1,30713,-1,9.036316e-05,0.9998276,8.195435e-05
26216,Foxp3,0,1,0,5,Foxp3+ T regulatory cells (Tregs) play critical roles in immune homeostasis  primarily by suppressing many aspects of the immune response.,28001437_0,-1,1,-1,1,26216,-1,6.97851e-05,0.9998629,6.731167e-05
27018,T,26,27,156,157,Pre-eclampsia (PE) is an obstetric pathology characterized by abnormal  activation of the innate and adaptive immune systems dependent on the imbalance  of T helper subsets.,28502089_0,-1,1,-1,1,27018,-1,0.0006217249,0.9989052,0.00047307898
24047,Transcription,51,52,283,296,"On recombinant IFN-γ  treatment of splenocytes in vitro, Suppressor of Cytokine Signaling (SOCS) 1 and  SOCS3 protein expression was higher in Gal-3(-/-) mice compared to that in  Gal-3(+/+) and Gal-3(+/-) mice; suggesting possible attenuation of Signal  Transducer and Activator of Transcription (STAT) 1 mediated IFN-γ signaling in  Gal-3(-/-) mice.",26442663_9,-1,1,-1,1,24047,-1,0.00011236465,0.99972373,0.00016388283
13842,IRF7,8,9,48,52,"CONCLUSION: Together, our findings suggest that IRF7 signaling is critical for  regulation of inflammatory responses in the CNS.",22196084_12,-1,1,-1,1,13842,-1,0.000285555,0.99840075,0.0013137002
21508,FoxP3,10,11,76,81,"Specifically, co-stimulation by  anti-CD3/CD28 and IL-10 markedly increased FoxP3 mRNA expression in the severe  asthma group whereas it had opposite effects on this value in other groups.",25316133_7,-1,1,-1,1,21508,-1,9.063793e-05,0.9997881,0.00012126705
1627,AhR,16,17,88,91,"In addition, forced expression of a constitutively active form of AhR  or activation of AhR by the addition of representative ligands suppressed naive  Th cell differentiation into Th2 cells.",16301641_5,-1,1,-1,1,1627,-1,0.00038046206,0.99766004,0.0019595365
5161,Stat4,4,5,29,34,This study demonstrates that Stat4 isoforms  differentially regulate inflammatory cytokines in association with distinct  effects on the onset and severity of EAE.,18832727_7,-1,1,-1,1,5161,-1,0.00014996983,0.9995415,0.00030855942
30604,genes,10,11,54,59,SATB1 plays a crucial role in expression of multiple  genes throughout the thymic development and peripheral differentiation of T  cells.,31001272_1,-1,1,-1,1,30604,-1,0.00014374146,0.9997004,0.0001559158
1698,Foxp3,60,61,357,362,"Real-time reverse transcriptase polymerase chain  reaction (RT-PCR) analysis of splenocytes revealed that tolerance induction with  the Bet v 1 allergen was associated with enhanced expression of transforming  growth factor (TGF)-beta, interleukin (IL)-10, and Foxp3 mRNA in CD4+ T cells,  whereas treatment with the fragment led to the induction of either Foxp3  (prophylaxis) or IL-10 (therapy) alone.",16409192_6,-1,1,-1,1,1698,-1,6.869996e-05,0.9998342,9.7118645e-05
9366,transcriptional,12,13,65,80,"Together, this  study identifies RORC2 as a polarizing factor in transcriptional  cross-regulation and provides novel viewpoints on the control of immune  tolerance versus effector immune responses.",20427770_6,-1,1,-1,1,9366,-1,0.000106221734,0.999746,0.00014778838
33477,FoxP3,38,39,174,179,"In this study, we evaluated the frequencies of circulating  chemokine receptor (CXCR)5+ programmed cell death 1 (PD-1+ ) Tfh (cTfh) and  CXCR5+ PD-1+ forkhead box protein 3 (FoxP3+ ) CD25+ Tfr (cTfr) cells, and their  corresponding cytokines from the peripheral blood mononuclear cells of  28 patients with relapsing-remitting multiple sclerosis (MS) and 16 age- and  sex-matched healthy controls (HC).",33759187_2,-1,1,-1,1,33477,-1,7.097798e-05,0.9998481,8.0919985e-05
10416,gene,29,30,167,171,"Many factors have  been implicated in the developmental pathways in the thymus, and the processes  are characterized by both subtle and not so subtle modifications in gene  expression.",20969589_5,-1,1,-1,1,10416,-1,0.0001722412,0.99965274,0.00017500902
28208,Foxp3,25,26,138,143,"By treating CD4+ T cells with IL-6  or co-culturing the cells with pancreatic cancer cells, tumor-derived IL-6 was  identified to promote Foxp3 expression and Treg differentiation, which was  significantly inhibited by the JAK2 inhibitor AG-490.",29337110_9,-1,1,-1,1,28208,-1,6.536811e-05,0.99986374,7.088945e-05
18525,Foxp3,9,10,44,49,"The  results showed that the mean number of Foxp3 and IL-17 expression in LP was  significantly higher compared to controls, respectively (both P < 0.001).",24292092_3,-1,1,-1,1,18525,-1,0.00011992845,0.99970704,0.00017304269
10643,Foxp3,15,16,84,89,"HMGB1 was found to be able to markedly down-regulate  the expressions of CTLA-4 and Foxp3, especially at 72 h group and in 1,000 ng/mL  group (both P < 0.01).",21087077_4,-1,1,-1,1,10643,-1,0.00010081888,0.99975365,0.00014551225
30427,STAT3,59,60,301,306,"In T cell  dependent cytokine driven stimulations linked to IgA isotype induction the  following patterns emerged: (i) IL-10 led to significant STAT3 activation in  both T- and B cells; (ii) IL-4 stimulation was predominantly confined to STAT6  activation in both T- and B cells, with some effects on STAT3 activation in  T-cells; (iii) as expected, of tested stimuli, IL-2 alone activated STAT5 and  some STAT3 activation though in both cases only in T-cells; (iv) IL-21 induced  significant activation of STAT3 in both T- and B cells, with some effects on  STAT5 activation in T-cells; and finally (v) synergistic effects were noted of  IL-4+IL-10 on STAT5 activation in T-cells, and possibly STAT6 in both T- and B  cells.",30936864_7,-1,1,-1,1,30427,-1,5.375867e-05,0.99990034,4.5894434e-05
12418,transcription factor,28,30,153,173,"We report that PP pDCs are derived from common DC  progenitors and accumulate in response to Fms-like tyrosine kinase 3 ligand, yet  appear divergent in transcription factor profile and surface marker phenotype,  including reduced E2-2 and CCR9 expression.",21828128_2,-1,1,-1,1,12418,-1,9.878293e-05,0.999793,0.00010821023
7919,Foxp3,17,18,81,86,"The Runx complex bound to more than 3000 gene loci in Treg  cells, including the Foxp3 regulatory regions and the Il4 silencer.",19800266_3,-1,1,-1,1,7919,-1,0.0001259947,0.9996836,0.00019042655
7261,STAT3,11,12,70,75,"Both patient groups exhibited impaired T(H)17  responses, but whereas STAT3 mutations abrogated early steps in T(H)17  differentiation, the defects in patients with HIES with normal STAT3 affected  more distal steps.",19577286_9,-1,1,-1,1,7261,-1,6.6011606e-05,0.9998617,7.2220704e-05
13943,transcriptional,8,9,50,65,The retinoic orphan receptor (ROR)γt  directs the transcriptional activation of the IL17 gene.,22237416_1,-1,1,-1,1,13943,-1,0.000113559945,0.9997309,0.00015555651
16481,inhibitor of kappa B,9,13,62,82,"Levels of phosphorylated protein kinase B and phosphorylated  inhibitor of kappa B in splenocytes were reduced and caspases 3, 8, and 9 were  increased in TPL-treated mice.",23146919_10,-1,1,-1,1,16481,-1,0.0023328112,0.99535793,0.0023092243
32772,Bcl-6,13,14,72,77," Thus, CD11c+ memory B cells develop normally without T-bet but require Bcl-6 and  specialized help from dual cytokine-producing TFH1 cells.",32680956_6,-1,1,-1,1,32772,-1,0.0009529602,0.9973442,0.0017029132
3057,STAT3,26,27,165,170,"Altogether, these results suggest that  forced expression of SOCS3 in T cells is deleterious in APAP hepatotoxicity by  increasing STAT1 activation while decreasing STAT3 activation in hepatocytes,  possibly through elevated IFN-gamma and TNF-alpha.",17339476_10,-1,1,-1,1,3057,-1,7.4938485e-05,0.99982005,0.00010504557
8428,STAT3,11,12,37,42,"As is the case for Th17 (CD4) cells, STAT3 is  important for Tc17 polarization, both in vitro and in vivo.",19917680_3,-1,1,-1,1,8428,-1,7.3459705e-05,0.9998155,0.000111101035
2925,c-Rel,16,17,71,76,"The survival of  CD4+ and CD8+ T cells deficient in either PKCtheta or c-Rel, however, was  promoted by the addition of IL-2.",17312138_9,-1,1,-1,1,2925,-1,0.0061756936,0.96768236,0.026141956
29730,T,32,33,188,189,"Here we review the pathogenetic mechanisms, clinical presentation,  diagnosis, and current and future treatments of major known Tregopathies caused  by mutations in FOXP3, CD25, cytotoxic T lymphocyte-associated antigen 4  (CTLA4), LPS-responsive and beige-like anchor protein (LRBA), and BTB domain and  CNC homolog 2 (BACH2) and gain-of-function mutations in signal transducer and  activator of transcription 3 (STAT3).",30527062_6,-1,1,-1,1,29730,-1,0.0007374964,0.99867946,0.0005830267
27969,transcription,27,28,162,175,These  findings identify a BCL6-initiated inhibitory circuit that stabilizes the  follicular helper T cell program at least in part through the control of miRNA  transcription.,29133396_5,-1,1,-1,1,27969,-1,0.00013205095,0.9996898,0.00017819763
6084,SMAD2,2,3,9,14,"However, SMAD2 phosphorylation was observed after activation in the  Treg but not in the Th clones, indicating that only activated Treg clones  produced the bioactive form of TGF-beta.",19224638_6,-1,1,-1,1,6084,-1,0.00010992466,0.9996488,0.00024126632
15651,T,20,21,118,119,"Although the immunoregulatory mechanisms of RBV are not fully  understood, it has been expected that RBV would affect T reg cells to modulate  the Th1/2 cell balance.",22891772_2,-1,1,-1,1,15651,-1,0.00072934496,0.9986545,0.0006161994
9991,IRF4,38,39,236,240,"Here we  have shown that the serine-threonine kinase Rho-associated,  coiled-coil-containing protein kinase 2 (ROCK2) becomes activated in mouse T  cells under Th17 skewing conditions and phosphorylates interferon regulatory  factor 4 (IRF4), a transcription factor that is absolutely required for the  production of IL-17 and IL-21.",20697158_2,-1,1,-1,1,9991,-1,0.000105452054,0.9996406,0.00025392542
5339,T,2,3,14,15,Inhibition of T regulatory cell function was not due to changes in  TGF-beta or IL-10 production but was associated with decreased T regulatory cell  FOXP3 expression.,19009291_8,-1,1,-1,1,5339,-1,0.0005832109,0.998936,0.00048073186
19651,Tat,9,10,42,45," The induction of PD-L1 on MoDCs by HIV-1 Tat (i) occurred in dose- and  time-dependent manners, (ii) was mediated by the N-terminal 1-45 fragment of  Tat, (iii) did not require direct cell-cell contact but appeared rather to be  mediated by soluble factor(s), (iv) was abrogated following neutralization of  tumor necrosis factor alpha (TNF-α) or blocking of Toll-like receptor 4 (TLR4),  (v) was absent in TLR4-knockoout (KO) mice but could be restored following  incubation with Tat-conditioned medium from wild-type DCs, (vi) impaired the  capacity of MoDCs to functionally stimulate T cells, and (vii) was not reversed  functionally following PD-1/PD-L1 pathway blockade, suggesting the implication  of other Tat-mediated coinhibitory pathways.",24696476_6,-1,1,-1,1,19651,-1,9.884294e-05,0.9997508,0.00015037648
2277,Foxp3,4,5,23,28,"Relative mRNA level of Foxp3 and TGF-beta was  determined by quantitative real-time RT-PCR; expression of CTLA-4, B7-1 and B7-2  protein was compared with Western blot in CD4+CD25+ Tregs.",16891217_5,-1,1,-1,1,2277,-1,8.3038474e-05,0.99982965,8.727599e-05
23320,gene,2,3,22,26,"Although SWI3-related gene (SRG3), a chromatin remodeling factor, is critical  for various biological processes including early embryogenesis and thymocyte  development, it is unclear whether SRG3 is involved in the differentiation of  CD4+ T cells, the key mediator of adaptive immune responses.",26147219_0,-1,1,-1,1,23320,-1,0.00014765903,0.9996983,0.00015409561
26945,Foxp3,4,5,23,28,"The protective role of Foxp3 in crescentic GN was  associated with a markedly suppressed expression of proinflammatory  interleukin-1 beta (IL-1β), tumour necrosis factor-alpha (TNF-α) and monocyte  chemoattractant protein 1 (MCP-1), and diminished infiltration of the kidneys by  CD3+ T cells and F4/80+ macrophages.",28469165_4,-1,1,-1,1,26945,-1,6.466988e-05,0.9998592,7.604242e-05
1626,AhR,11,12,66,69,"In addition, forced expression of a constitutively active form of AhR  or activation of AhR by the addition of representative ligands suppressed naive  Th cell differentiation into Th2 cells.",16301641_5,-1,1,-1,1,1626,-1,0.00038448683,0.9975555,0.0020599929
21514,T,6,7,38,39,Forkhead box P3 (Foxp3)(+) regulatory T (Treg) cells maintain the immune  tolerance and prevent inflammatory responses in the periphery.,25329858_0,-1,1,-1,1,21514,-1,0.00073714246,0.99858296,0.0006799273
1498,transcription factor,21,23,98,118," Stimulation of CD4(+) T cells with alpha-toxin resulted in DNA binding of t-bet,  known as a key transcription factor involved into primary T helper type 1 (Th1)  commitment.",16120092_11,-1,1,-1,1,1498,-1,0.00010121974,0.9997756,0.00012323452
24691,genes,7,8,30,35,"Here, we defined  Bcl6 target genes in Tfh cells by analyzing genome-wide Bcl6 occupancy together  with transcriptome profiling.",26876184_2,-1,1,-1,1,24691,-1,0.00014178897,0.99969876,0.00015952546
