,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,olabel,orig_index,label,prob_0,prob_1
108,sirolimus,28,29,194,203,"Activated peripheral blood T cells from patients with psoriasis tended to exhibit greater spontaneous or dexamethasone-induced apoptosis than did normal T cells, particularly in the presence of sirolimus.",10328196_4,0,-1,0,108,-1,0.9988398,0.00116024
7615,Curcumin,0,1,0,8,Curcumin co-administration did not cause any significant alteration in the serum concentrations of both phenobarbitone as well as carbamazepine.,20667451_11,0,-1,0,7615,-1,0.9985239,0.0014760962
6563,dexamethasone,14,15,92,105,The results suggest that bortezomib in combination with cyclophosphamide at 900 mg/m(2) and dexamethasone is an effective induction treatment for patients with newly diagnosed MM that warrants further investigation.,19274460_8,0,-1,0,6563,-1,0.99868983,0.0013101745
8445,morphine,31,32,235,243,"Pre-treatment with ketamine produced cross-tolerance to morphine, whereas pretreatment with morphine did not induce cross-tolerance to ketamine but rather augmented the cataleptic response; this augmentation was attributed to residual morphine in the brain.",2716967_2,0,-1,0,8445,-1,0.9985771,0.0014229091
7695,capecitabine,14,15,84,96,AREAS COVERED IN THIS REVIEW: This article reviews the pharmacology and efficacy of capecitabine with a special emphasis on its safety.,20722491_2,0,-1,0,7695,-1,0.9985879,0.0014120196
7487,adriamycin,2,3,10,20,Effect of adriamycin combined with whole body hyperthermia on tumor and normal tissues.,2054792_0,0,-1,0,7487,-1,0.9987534,0.0012466167
12892,amphetamine,5,6,26,37,"The use of cocaine and/or amphetamine is a strong risk factor for stroke in this socioeconomically heterogeneous, insured urban population.",9799166_10,0,-1,0,12892,-1,0.9988171,0.0011829829
9690,diazepam,20,21,97,105,"Of the benzodiazepines, clonazepam (0.1-0.3 mg/kg) was found to be several fold more potent than diazepam (0.3-3 mg/kg) in blocking the myoclonic jerks.",6118280_6,0,-1,0,9690,-1,0.9988722,0.0011278121
6843,levofloxacin,11,12,76,88,CONCLUSIONS: Clinicians are exhorted to pay close attention when initiating levofloxacin therapy in patients taking medications with epileptogenic properties that are CYP1A2 substrates.,19707748_7,0,-1,0,6843,-1,0.99881446,0.0011855672
5305,methamphetamine,40,41,319,334,"Moreover, systemic lipopolysaccharide pretreatment (1 mg/kg) attenuated local methamphetamine infusion-produced dopamine and 3,4-dihydroxyphenylacetic acid depletions in the striatum, indicating that the protective effect of lipopolysaccharide is less likely due to interrupted peripheral distribution or metabolism of methamphetamine.",17608141_6,0,-1,0,5305,-1,0.99869615,0.001303918
1513,Cisplatin,24,25,153,162,A Phase II trial of cisplatin plus WR-2721 (amifostine) for metastatic breast carcinoma: an Eastern Cooperative Oncology Group Study (E8188).BACKGROUND: Cisplatin has minimal antitumor activity when used as second- or third-line treatment of metastatic breast carcinoma.,11745184_0,0,-1,0,1513,-1,0.998409,0.0015910532
2742,diazepam,12,13,99,107,Reversal of central benzodiazepine effects by flumazenil after intravenous conscious sedation with diazepam and opioids: report of a double-blind multicenter study.,1286498_0,0,-1,0,2742,-1,0.9988815,0.0011184562
11466,hexamethonium,6,7,47,60,Intravenous infusion of the ganglionic blocker hexamethonium resulted in a rapid decline in MAP that eliminated the dietary sodium chloride-induced increase in MAP in both groups.,8586822_5,0,-1,0,11466,-1,0.9989034,0.0010965384
4241,Ketoconazole,0,1,0,12,Ketoconazole induced torsades de pointes without concomitant use of QT interval-prolonging drug.,16403073_0,0,-1,0,4241,-1,0.99890375,0.0010962501
619,naloxone,13,14,86,94,i.v.) on CP-induced behavioral modifications were tested administered alone and after naloxone (1 mg./kg.,10840460_6,0,-1,0,619,-1,0.99871886,0.0012811975
11082,amoxicillin,4,5,32,43,Immediate allergic reactions to amoxicillin.,8092427_0,0,-1,0,11082,-1,0.9986694,0.0013305867
9134,deferoxamine,9,10,53,65,"Since 18 of the 22 patients were initially receiving deferoxamine doses in excess of the commonly recommended 50 mg/kg per dose, therapy was restarted with lower doses, usually 50 mg/kg per dose or less depending on the degree of auditory abnormality, and with the exception of two cases no further toxicity was demonstrated.",3503576_5,0,-1,0,9134,-1,0.99892163,0.0010783955
1339,terodiline,16,17,75,85,"These data indicate that the free ED50 in plasma for terfenadine (1.9 nM), terodiline (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects.",11569530_9,0,-1,0,1339,-1,0.9988734,0.0011265826
12148,fluoxetine,12,13,76,86,"A murine model of adenomyosis: the effects of hyperprolactinemia induced by fluoxetine hydrochloride, a selective serotonin reuptake inhibitor, on adenomyosis induction in Wistar albino rats.",9098464_0,0,-1,0,12148,-1,0.9987004,0.0012995537
6412,caffeine,25,26,163,171,We describe a patient with no previous history of cardiac disease or arrhythmia who developed sustained bigeminy and 2 brief runs of ventricular tachycardia after caffeine administration.,18997632_3,0,-1,0,6412,-1,0.9983033,0.0016966292
4283,acetylcholine,20,21,139,152,"The choline acetyltransferase (ChAT) activator, which enhances cholinergic transmission via an augmentation of the enzymatic production of acetylcholine (ACh), is an important factor in the treatment of Alzheimer's disease (AD).",16428827_1,0,-1,0,4283,-1,0.99839634,0.0016037007
858,paclitaxel,26,27,175,185,"Thirty-five consecutive chemotherapy-naive patients with Stage IV NSCLC and an Eastern Cooperative Oncology Group performance status of 0-2 were treated with a combination of paclitaxel (135 mg/m(2) given intravenously in 3 hours) on Day 1, cisplatin (120 mg/m(2) given intravenously in 6 hours) on Day 1, and gemcitabine (800 mg/m(2) given intravenously in 30 minutes) on Days 1 and 8, every 4 weeks.",11135224_4,0,-1,0,858,-1,0.9981686,0.0018313373
10031,Phenobarbital,0,1,0,13,Phenobarbital should be added to the list of anticonvulsant drugs that can cause movement disorders.,6504332_4,0,-1,0,10031,-1,0.998723,0.0012769494
8697,lithium,9,10,54,61,It is concluded that the dominant mechanisms by which lithium exerts these two effects are different.,3001299_5,0,-1,0,8697,-1,0.99843425,0.0015657606
8556,norepinephrine,27,28,191,205,"However, epinephrine treatment resulted in the incorporation of epinephrine into renal catecholamine stores such that approximately 40% of the catecholamine present was epinephrine while the norepinephrine content was reduced by a similar degree.",2886572_3,0,-1,0,8556,-1,0.9985744,0.0014256136
5876,sulfasalazine,6,7,51,64,CONCLUSION: Serious hepatotoxicity associated with sulfasalazine appears to be under-appreciated and intensive monitoring and vigilance in the first 6 weeks of treatment is especially important.,18405372_15,0,-1,0,5876,-1,0.9988727,0.0011273389
472,bromocriptine,5,6,29,42,"In control rats, intravenous bromocriptine (150 microg/kg) induced significant hypotension and tachycardia.",10721819_4,0,-1,0,472,-1,0.998939,0.0010610628
1011,carboplatin,1,2,8,19,Neither carboplatin nor rHuEPO treatment influenced tumor growth rate per se.,11245434_6,0,-1,0,1011,-1,0.99885654,0.0011434413
5633,estrogen,5,6,28,36,"To test the hypothesis that estrogen increases PRL-R expression and sensitivity to prolactin, we next demonstrated that estradiol greatly augments prolactin-induced STAT5 activation.",18162529_7,0,-1,0,5633,-1,0.9984617,0.0015383493
1392,rapamycin,11,12,86,95,"Two recently available immunosuppressive agents, mycophenolate mofetil and sirolimus (rapamycin), have no nephrotoxicity.",11583940_5,0,-1,0,1392,-1,0.9986628,0.0013371584
4899,Sirolimus,0,1,0,9,"Sirolimus (SRL) is a new, potent immunosuppressive agent.",17175308_1,0,-1,0,4899,-1,0.9987142,0.001285761
11847,Lithium,2,3,12,19,BACKGROUND: Lithium remains a first-line treatment for the acute and maintenance treatment of bipolar disorder.,8752018_1,0,-1,0,11847,-1,0.9983346,0.0016654251
2838,furosemide,9,10,71,81,"Renal function significantly deteriorated in the group pretreated with furosemide (p < 0.005 by ANOVA), with a rise in serum creatinine from 145 +/- 13 to 182 +/- 16 mumol/l at 24 h, while no change occurred in the control group (from 141 +/- 6 to 142 +/- 7 mumol/l).",1300436_6,0,-1,0,2838,-1,0.9988876,0.0011123556
9527,azathioprine,13,14,93,105,There have been several long-term studies of patients with rheumatoid arthritis treated with azathioprine and cyclophosphamide and the incidence of most of the common cancers is not increased.,3970039_8,0,-1,0,9527,-1,0.9989654,0.0010346293
1449,paracetamol,8,9,59,70,"Previous studies evaluated the tolerance of nimesulide and paracetamol in subjects with cutaneous, respiratory and anaphylactoid reactions induced by nonsteroidal anti-inflammatory drugs (NSAIDs).",11694026_1,0,-1,0,1449,-1,0.9988187,0.0011813372
5360,warfarin,12,13,96,104,"While small prospective studies have not revealed any significant drug-drug interaction between warfarin and levofloxacin, several case reports have indicated that levofloxacin may significantly potentiate the anticoagulation effect of warfarin.",17639754_3,0,-1,0,5360,-1,0.9986488,0.0013511425
7455,nelarabine,6,7,24,34,A combination of 5 d of nelarabine (AraG) with 5 d of etoposide (VP) and cyclophosphamide (CPM) and prophylactic intrathecal chemotherapy was used as salvage therapy in seven children with refractory or relapsed T-cell leukaemia or lymphoma.,20528871_1,0,-1,0,7455,-1,0.99853706,0.0014629232
3914,cocaine,9,10,48,55,This led us to hypothesize that a metabolite of cocaine may be responsible for some of those delayed sequelae.,1592014_2,0,-1,0,3914,-1,0.9984458,0.001554185
1110,verapamil,23,24,157,166,Underlying electrophysiological mechanisms were studied in detail in five additional dogs under control conditions and in the presence of the higher dose of verapamil.,11282081_7,0,-1,0,1110,-1,0.9988895,0.0011104901
3210,adenosine,27,28,171,180,"The rats received AChE reactivator pralidoxime-2-chloride (2PAM) (30.0 mg/kg BW), anticonvulsant diazepam (2.0 mg/kg BW), A(1)-adenosine receptor agonist N(6)-cyclopentyl adenosine (CPA) (2.0 mg/kg BW), NMDA-receptor antagonist dizocilpine maleate (+-MK801 hydrogen maleate) (2.0 mg/kg BW) or their combinations with cholinolytic drug atropine sulfate (50.0 mg/kg BW) immediately or 30 min after the single SC injection of DFP.",15036754_4,0,-1,0,3210,-1,0.99852955,0.0014704319
12140,dextran,23,24,132,139,"Haemodilution in groups B and C was produced by withdrawing approximately 1000 mL of blood and replacing it with the same amount of dextran solution, and final haematocrit values were 21 or 22%.",9088814_3,0,-1,0,12140,-1,0.9980908,0.0019092127
6760,glutamate,8,9,46,55,This pilot study leads to the conclusion that glutamate supplementation at the chosen regimen fails to protect against peripheral neurotoxicity of PAC.,19473225_7,0,-1,0,6760,-1,0.99830925,0.0016907663
3023,amphetamine,15,16,84,95,Nine days later locomotor activity was measured in response to a single low dose of amphetamine (0.5 mg/kg).,14596845_6,0,-1,0,3023,-1,0.99886274,0.0011372843
11797,creatinine,4,5,27,37,"After drug administration, creatinine concentrations in the plasma and in the urine of the rats were determined, as well as creatinine clearance.",8739323_2,0,-1,0,11797,-1,0.998309,0.0016910319
2660,dexamethasone,18,19,106,119,"Incidence and severity of myalgia did not differ significantly between the two groups: 15 patients in the dexamethasone group complained of myalgia compared with 18 patients in the saline group, and severe myalgia was reported by five patients and three patients, respectively (not significant).",12760988_5,0,-1,0,2660,-1,0.9983254,0.0016745921
4666,sulpiride,5,6,31,40,The effect of fluphenazine and sulpiride was dose-dependent.,1687392_3,0,-1,0,4666,-1,0.998993,0.0010070744
7608,carbamazepine,10,11,53,66,"At the end of study period, serum phenobarbitone and carbamazepine, whole brain malondialdehyde and reduced glutathione levels were estimated.",20667451_8,0,-1,0,7608,-1,0.99898475,0.0010152039
11045,oxytocin,8,9,47,55,The urinary output should be monitored and the oxytocin administration discontinued and the serum electrolytes checked if the urinary output decreases.,803783_5,0,-1,0,11045,-1,0.9984883,0.0015116653
7316,bilirubin,11,12,81,90,"In multivariate analysis, three factors independently predicted mortality: serum bilirubin (>or=10.8 mg/dL), prothrombin time (PT) prolongation (>or=26 seconds), and grade III/IV encephalopathy at presentation.",20196116_14,0,-1,0,7316,-1,0.9977087,0.0022913357
12611,diltiazem,18,19,109,118,"We suggest that caution be taken when cisapride is prescribed with any potent inhibitor of CYP3A4, including diltiazem.",9545159_6,0,-1,0,12611,-1,0.9988888,0.0011111727
12919,acetylsalicylic acid,2,4,11,31,"Effects of acetylsalicylic acid, dipyridamole, and hydrocortisone on epinephrine-induced myocardial injury in dogs.",983936_0,0,-1,0,12919,-1,0.99877447,0.0012254682
12814,appetite suppressants,7,9,37,58,"The patients who had been exposed to appetite suppressants tended to be on average more severely ill, and to have a shorter median delay between onset of symptoms and diagnosis.",9727773_8,0,-1,0,12814,-1,0.99683714,0.0031628595
8302,benzodiazepines,21,22,150,165,This observation shows that clotiazepam can induce acute hepatitis and suggests that there is no cross hepatotoxicity between clotiazepam and several benzodiazepines.,2572625_4,0,-1,0,8302,-1,0.9987042,0.0012958378
1765,spironolactone,43,44,279,293,Selective distal tubular epithelial toxicity seems to be responsible for the profound potassium wasting that is a major clinical side effect of treatment with AmB. Potassium depletion also potentiates the tubular toxicity of AmB. This study was designed to assess the ability of spironolactone to reduce potassium requirements and to prevent hypokalemia in neutropenic patients on AmB treatment.,11868798_1,0,-1,0,1765,-1,0.9988292,0.0011708038
8464,hydrocortisone,1,2,5,19,Oral hydrocortisone increases blood pressure and enhances pressor responsiveness in normal human subjects.,2722224_1,0,-1,0,8464,-1,0.9987056,0.0012943248
8362,Captopril,9,10,58,67,Effects of an inhibitor of angiotensin converting enzyme (Captopril) on pulmonary and renal insufficiency due to intravascular coagulation in the rat.,2670794_0,0,-1,0,8362,-1,0.9988815,0.0011185182
5630,estradiol,30,31,188,197,"Chronic hyperprolactinemia induced by the dopamine antagonist sulpiride caused a 40% reduction LH pulse frequency in ovariectomized rats, but only in the presence of chronic low levels of estradiol.",18162529_4,0,-1,0,5630,-1,0.99853444,0.0014655468
946,picrotoxin,21,22,124,134,"Results presented here show that the differential sensitivities of BS and BR lines to beta-CCM can be extended to diazepam, picrotoxin, and pentylenetetrazol, suggesting a genetic selection of a general sensitivity and resistance to several ligands of the GABA(A) receptor.",11206082_5,0,-1,0,946,-1,0.9988458,0.0011542119
1444,prochlorperazine,12,13,63,79,CONCLUSION: A 50% reduction in the incidence of akathisia when prochlorperazine was administered by means of 15-minute intravenous infusion versus a 2-minute intravenous push was not detected.,11679859_14,0,-1,0,1444,-1,0.9988938,0.0011061892
10709,halothane,30,31,209,218,This supports and extends previous evidence for a mechanism by which enflurane and/or isoflurane could produce a hypersensitivity condition similar to that of halothane hepatitis either alone or subsequent to halothane administration.,7647582_8,0,-1,0,10709,-1,0.99880326,0.0011966946
6387,Mesna,29,30,174,179,The goal of the study was to deliver a dose rate and total cumulative dose of ifosfamide that would be comparable to standard bolus or short-term infusions administered with Mesna.,1899352_3,0,-1,0,6387,-1,0.99866724,0.0013327142
1699,procainamide,29,30,179,191,"However, the torsadogenic potential of metoclopramide, a commonly used antiemetic and prokinetic drug, has not been reported in the literature, despite its chemical similarity to procainamide.",11858397_2,0,-1,0,1699,-1,0.9987093,0.0012907389
2973,dopamine,4,5,27,35,"The prolonged depletion of dopamine in the striatum in mice, given multiple injections of methamphetamine, was also antagonized dose-dependently and completely by LY274614.",1436384_8,0,-1,0,2973,-1,0.9986179,0.0013821602
2058,heparin,1,2,15,22,Unfractionated heparin (UH) is currently the substitute for selected patients.,12109865_2,0,-1,0,2058,-1,0.99763405,0.002365919
8252,naloxone,11,12,84,92,The analgesic effect of the mu-agonist morphine was dose-dependently antagonized by naloxone and prevented by co-injection of pertussis toxin.,2557556_3,0,-1,0,8252,-1,0.9988255,0.0011745217
6543,capsaicin,19,20,122,131,"In order to address long-term pain memory, nine healthy male volunteers received intradermal injections of three doses of capsaicin (0.05, 1 and 20 microg, separated by 15 min breaks), each given three times in a balanced design across three sessions at one week intervals.",19269743_3,0,-1,0,6543,-1,0.99868363,0.0013163089
2335,iodixanol,3,4,21,30,"No patient receiving iodixanol had an increase of 1.0 mg per deciliter or more, but 10 patients in the iohexol group (15 percent) did.",12571256_10,0,-1,0,2335,-1,0.9987921,0.0012079122
12167,verapamil,27,28,180,189,"A low incidence of cardiovascular malformations was observed after exposure to each of the four calcium channel blockers, but this incidence was statistically significant only for verapamil and nifedipine.",9100294_5,0,-1,0,12167,-1,0.9989467,0.0010533255
5624,estradiol,22,23,182,191,"Hypothalamic prolactin receptor messenger ribonucleic acid levels, prolactin signaling, and hyperprolactinemic inhibition of pulsatile luteinizing hormone secretion are dependent on estradiol.",18162529_0,0,-1,0,5624,-1,0.99840206,0.0015979139
12875,cocaine,2,3,11,18,Stroke and cocaine or amphetamine use.,9799166_0,0,-1,0,12875,-1,0.9985879,0.0014120075
5359,Levofloxacin,0,1,0,12,"Levofloxacin, a fluoroquinolone, is one of the most commonly prescribed antibiotics in clinical practice and is effective against Gram-positive, Gram-negative, and atypical bacteria.",17639754_2,0,-1,0,5359,-1,0.9988716,0.0011283832
3269,pyridoxine,12,13,61,71,"A placebo had no effect, but niacinamide was as effective as pyridoxine.",150790_4,0,-1,0,3269,-1,0.99883205,0.0011679388
3883,daunorubicin,25,26,189,201,"CONCLUSION: Although our findings support the observation that dexrazoxane reduces neither hematologic activity nor antitumor activity from doxorubicin clinically, the potent antagonism of daunorubicin activity raises concern; a possible interference with anticancer efficacy certainly would call for renewed attention.",15897593_6,0,-1,0,3883,-1,0.9988042,0.0011958168
6973,cephalosporins,9,10,59,73,"CONCLUSIONS: Reassuringly, penicillins, erythromycins, and cephalosporins, although used commonly by pregnant women, were not associated with many birth defects.",19884587_9,0,-1,0,6973,-1,0.99865985,0.0013401039
9657,scopolamine,40,41,291,302,"Galanthamine hydrobromide, a longer acting anticholinesterase drug, in the treatment of the central effects of scopolamine (Hyoscine).Galanthamine hydrobromide, an anticholinesterase drug capable of penetrating the blood-brain barrier, was used in a patient demonstrating central effects of scopolamine (hyoscine) overdosage.",603022_0,0,-1,0,9657,-1,0.9988042,0.0011958288
5567,disulfiram,12,13,58,68,"One month previously, she had taken a single high dose of disulfiram (130 tablets of ALCOHOL STOP TAB, Shin-Poong Pharm.",18023325_3,0,-1,0,5567,-1,0.9986541,0.0013458316
9614,Suxamethonium,0,1,0,13,Suxamethonium infusion rate and observed fasciculations.,435349_0,0,-1,0,9614,-1,0.9988205,0.0011795026
1445,prochlorperazine,3,4,16,32,"The efficacy of prochlorperazine in the treatment of headache and nausea likewise did not appear to be affected by the rate of administration, although no formal statistical comparisons were made.",11679859_15,0,-1,0,1445,-1,0.9988821,0.0011179019
9144,tobramycin,7,8,49,59,Relative efficacy and toxicity of netilmicin and tobramycin in oncology patients.,3535719_0,0,-1,0,9144,-1,0.99885035,0.0011496043
3745,ceftriaxone,5,6,30,41,"Fifty children who were given ceftriaxone were evaluated by serial abdominal sonograms. Of those, 13 (26%) developed biliary pathology.",15737522_4,0,-1,0,3745,-1,0.99878365,0.0012164193
9929,diazepam,6,7,46,54,Patients tapped faster after propranolol than diazepam and they were more sedated after diazepam than propranolol.,6387529_4,0,-1,0,9929,-1,0.99885094,0.0011490954
4206,oxygen,10,11,65,71,"There were no significant differences in renal sodium excretion, oxygen consumption, or urinary flow rates in kidneys perfused with suprofen compared with the drug-free control groups.",1636026_3,0,-1,0,4206,-1,0.9983095,0.0016905031
9654,heparin,6,7,53,60,"Appropriate treatment consists of discontinuation of heparin, and anticoagulation with sodium warfarin if necessary.",591536_6,0,-1,0,9654,-1,0.9984084,0.0015916806
7673,methamphetamine,3,4,16,31,The symptoms of methamphetamine (METH)-induced psychosis are similar to those of paranoid type schizophrenia.,20705401_5,0,-1,0,7673,-1,0.998268,0.0017319559
7586,amiodarone,13,14,87,97,This case report carries an important clinical application given the frequent usage of amiodarone among CHF patients.,20635749_6,0,-1,0,7586,-1,0.99890685,0.0010931017
5193,iron,10,11,68,72,"These results suggest that peripheral iron dextran can increase the iron level in the SN, where excessive iron causes the degeneration of dopaminergic neurons.",17490790_6,0,-1,0,5193,-1,0.9981706,0.0018293957
6027,metoprolol,3,4,8,18,"In PMs, metoprolol increased the terbutaline area under the plasma concentration vs. time curve (+67%).",1848636_9,0,-1,0,6027,-1,0.9989525,0.001047428
1875,levodopa,21,22,123,131,"In Parkinson's disease + LID, the force involved in pressing down the object before lifting was significantly increased by levodopa (by 61%, P < 0.05).",11912119_5,0,-1,0,1875,-1,0.9986047,0.0013953076
7081,propofol,15,16,76,84,"METHODS: Following induction of anesthesia by fentanyl (0.15 mg kg(-1)) and propofol (2.0 mg kg(-1)), 13 patients received phenylephrine (0.1 mg iv) and 12 patients received ephedrine (10 mg iv) to restore mean arterial pressure (MAP).",19957053_3,0,-1,0,7081,-1,0.99869245,0.0013075237
4988,statins,13,14,77,84,The mechanism of this myopathy is uncertain but may involve the induction by statins of an endoplasmic reticulum stress response with associated up-regulation of MHC-I expression and antigen presentation by muscle fibres.,17241784_8,0,-1,0,4988,-1,0.7174179,0.28258207
8819,oral contraceptives,6,8,48,67,Three patients developed chorea while receiving oral contraceptives.,3123611_1,0,-1,0,8819,-1,0.9977652,0.0022347663
3935,propofol,17,18,124,132,"METHODS: This was a prospective, single-intervention study of consenting adult patients undergoing procedural sedation with propofol between December 28, 2002, and October 31, 2003.",15930398_2,0,-1,0,3935,-1,0.9983651,0.0016348799
2356,dexamethasone,5,6,31,44,"This study shows that prenatal dexamethasone in rats results in a reduction in glomerular number, glomerulosclerosis, and hypertension when administered at specific points during gestation.",12574103_8,0,-1,0,2356,-1,0.99846387,0.0015361551
8535,flestolol,5,6,31,40,"In long-term infusion studies, flestolol was well tolerated at the effective beta-blocking dose (5 micrograms/kg/min) for up to seven days.",2870085_4,0,-1,0,8535,-1,0.99895763,0.001042393
10062,dopamine,30,31,183,191,"Ketamine was more potent in the hypophysectomized chick and the circadian rhythm noted in the intact chick was absent; furthermore, melatonin did not augment the ketamine DOC whereas dopamine continued to do so.",6540303_5,0,-1,0,10062,-1,0.9985752,0.0014247611
12415,Testosterone,4,5,23,35,MATERIALS AND METHODS: Testosterone and prolactin were determined by radioimmunoassay.,9334596_2,0,-1,0,12415,-1,0.998381,0.0016189304
1608,creatinine,20,21,95,105,"Patients were divided into three groups: Controls, no CRF or ESRD, n=748; CRF, sustained serum creatinine >2.5 mg/dl, n=41; and ESRD, n=45.",11773892_7,0,-1,0,1608,-1,0.99784744,0.0021525512
9412,isoniazid,19,20,131,140,The case of a 40-year-old patient who underwent an unsuccessful cadaver kidney transplantation and was treated with ethambutol and isoniazid is reported.,384871_1,0,-1,0,9412,-1,0.99860114,0.0013988648
12739,cisapride,59,60,282,291,"In cisapride-treated diarrhoea-predominant patients the mean contraction amplitude was higher (29.3 +/- 3.2 versus 24.9 +/- 2.6 mm Hg, cisapride versus placebo (P < 0.001); pretreatment, 25.7 +/- 6.0 mm Hg), the mean contraction duration longer (3.4 +/- 0.2 versus 3.0 +/- 0.2 sec, cisapride versus placebo (P < 0.001); pretreatment, 3.1 +/- 0.5 sec), and the mean contraction frequency lower (2.0 +/- 0.2 versus 2.5 +/- 0.4 cont./min, cisapride versus placebo (P < 0.001); pretreatment, 2.5 +/- 1.1 cont./min] than patients treated with placebo.",9669632_5,0,-1,0,12739,-1,0.9987299,0.001270107
1933,reserpine,26,27,154,163,"MK-801 (0.1 mg/kg), administered 30 min before the observation test, prevented the vacuous chewing movements, tongue protrusions and catalepsy induced by reserpine.",11999899_5,0,-1,0,1933,-1,0.99874204,0.001258035
6016,metoprolol,13,14,84,94,We investigated if the latter also applies to the beta-2 adrenoceptor antagonism by metoprolol.,1848636_3,0,-1,0,6016,-1,0.99895656,0.0010433964
6227,dopamine,10,11,76,84,PD female rats also showed increased (3)H-haloperidol binding and decreased dopamine transporter binding in striatum.,18703024_7,0,-1,0,6227,-1,0.99829084,0.0017091548
1478,timolol,12,13,61,68,"During the night, the mean 12-hour heart rate on placebo and timolol gellan were both significantly less than on timolol solution; the difference between solution and gellan treatments was statistically significant (P = .01).",11704023_8,0,-1,0,1478,-1,0.99874276,0.0012572405
10497,tobramycin,3,4,27,37,Clinical nephrotoxicity of tobramycin and gentamicin.,7420681_0,0,-1,0,10497,-1,0.9987393,0.0012607194
1727,glutamate,14,15,75,84,"Thus, the absence of D2R lowers the threshold for seizures induced by both glutamate and acetylcholine.",11860278_8,0,-1,0,1727,-1,0.9985055,0.0014945085
8156,lindane,17,18,121,128,Is the treatment of scabies hazardous?Treatment for scabies is usually initiated by general practitioners; most consider lindane (gamma benzene hexachloride) the treatment of choice.,2476560_0,0,-1,0,8156,-1,0.998705,0.0012949463
4406,ribavirin,17,18,108,117,"Viramidine, a liver-targeting prodrug of ribavirin, has the potential to maintain the virologic efficacy of ribavirin while decreasing the risk of hemolytic anemia in patients with chronic hepatitis C.",16629641_8,0,-1,0,4406,-1,0.9988219,0.0011781063
8869,metronidazole,44,45,299,312,"While the involvement of metronidazole in the aetiology of the haemolytic-uraemic syndrome is not established firmly, the action of this drug in sensitizing tissues to oxidation injury and the reported evidence of oxidation changes in the haemolytic-uraemic syndrome suggest a possible link between metronidazole treatment and some cases of the haemolytic-uraemic syndrome.",3173180_3,0,-1,0,8869,-1,0.99883693,0.0011630334
7115,argatroban,18,19,112,122,"In the following report, a 65-year-old critically ill patient with a suspected history of HITT was administered argatroban for anticoagulation on bypass during heart transplantation.",20003049_2,0,-1,0,7115,-1,0.9987948,0.0012051356
3755,catecholamine,47,48,327,340,"To examine the relationship between quantitative stimulant drug levels, catecholamines, and psychotic symptoms, nineteen patients in a psychiatric emergency service with a diagnosis of amphetamine- or cocaine-induced psychosis were interviewed, and plasma and urine were collected for quantitative assays of stimulant drug and catecholamine metabolite levels.",15764424_1,0,-1,0,3755,-1,0.9985612,0.001438847
5094,smoking,12,13,69,76,The objective of this study was to determine the effects of maternal smoking on transient evoked otoacoustic emissions (TEOAEs) of healthy neonates.,17343925_2,0,-1,0,5094,-1,0.9961845,0.0038155054
7871,mazindol,3,4,14,22,"The effect of mazindol on GH secretion was estimated indirectly by comparing the postabsorptive IGF-I levels obtained following 3, 6, 9, and 12 months in the mazindol treated to those in the placebo groups.",2266990_7,0,-1,0,7871,-1,0.9988813,0.0011187125
10678,folinic acid,15,17,86,98,"A prospective, randomized study was conducted to evaluate the role of vitamin B12 and folinic acid supplementation in preventing zidovudine (ZDV)-induced bone marrow suppression.",7628595_1,0,-1,0,10678,-1,0.9986682,0.001331828
7390,cocaine,33,34,194,201,"Therefore NFkappaB activity, oxidative stress, neuronal nitric oxide synthase (nNOS) activity, spatial learning and memory as well as the effect of topiramate, a previously proposed therapy for cocaine addiction, were evaluated in an experimental model of cocaine administration in rats.",20477932_3,0,-1,0,7390,-1,0.99856204,0.0014379943
9796,calcium,21,22,139,146,One case of acute hypercalcaemia and two of recurrent nephrolithiasis are reported in patients who had regularly consumed large amounts of calcium carbon-ate-sodium bicarbonate powders for more than 20 years.,625456_1,0,-1,0,9796,-1,0.99815506,0.0018449886
671,cyclosporine,13,14,79,91,The development of thrombotic microangiopathy (TMA) associated with the use of cyclosporine has been well documented.,11007689_1,0,-1,0,671,-1,0.99874014,0.0012599067
4588,deferoxamine,4,5,31,43,Effect of alpha-tocopherol and deferoxamine on methamphetamine-induced neurotoxicity.,16844102_0,0,-1,0,4588,-1,0.9988973,0.00110264
136,lithium,2,3,6,13,"Thus, lithium treatment counteracted the decrease in plasma calcium levels associated with aging.",10354657_13,0,-1,0,136,-1,0.99838483,0.0016151938
13033,labetalol,9,10,75,84,"Isoniazid significantly increased bradycardia after propranolol, pindolol, labetalol and atenolol, as well as after clonidine, but not after hexamethonium or carbachol.",9915601_3,0,-1,0,13033,-1,0.99875104,0.0012489514
864,paclitaxel,15,16,76,86,"After 154 courses of therapy, the median dose intensity was 131 mg/m(2) for paclitaxel (97.3%), 117 mg/m(2) for cisplatin (97.3%), and 1378 mg/m(2) for gemcitabine (86.2%).",11135224_9,0,-1,0,864,-1,0.9982961,0.0017039526
5339,creatinine,16,17,99,109,"Laboratory evaluation revealed 66,680 U/L creatine kinase, 93 mg/dL blood urea nitrogen, 4.6 mg/dL creatinine, 1579 U/L aspartate aminotransferase, and 738 U/L alanine aminotransferase.",17615423_4,0,-1,0,5339,-1,0.99855465,0.0014453441
