,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,label,orig_index,olabel
7237,side effects,12,14,85,97,"If successful, this represents an exciting mechanism for pharmacologic regulation of side effects from cytotoxic chemotherapy.",15897593_9,-1,1,1,7237,1
7239,atrial fibrillation,1,3,5,24,Lone atrial fibrillation associated with creatine monohydrate supplementation.,15899738_0,-1,1,1,7239,1
7242,Atrial fibrillation,0,2,0,19,Atrial fibrillation in young patients without structural heart disease is rare.,15899738_1,-1,1,1,7242,1
7248,atrial fibrillation,16,18,90,109,We report the case of a 30-year-old Caucasian man who came to the emergency department in atrial fibrillation with rapid ventricular response.,15899738_4,-1,1,1,7248,1
7324,retrograde amnesia,25,27,161,179,"Furthermore, patients had no recall of words repeated prior to procedural sedation in BIS ranges associated with recall after procedural sedation, suggestive of retrograde amnesia.",15930398_19,-1,1,1,7324,1
7344,memory deficits,27,29,115,130,"Both, Ro4368554 (3 and 10 mg/kg, intraperitoneally (i.p.)) and metrifonate (10 mg/kg, p.o., respectively) reversed memory deficits induced by scopolamine and TRP depletion (10 mg/kg, i.p., and 3 mg/kg, p.o., respectively).",15957009_5,-1,1,1,7344,1
7354,side-effects,12,13,81,93,"Amiodarone is an effective antiarrhythmic agent whose utility is limited by many side-effects, the most problematic being pneumonitis.",1595783_1,-1,1,1,7354,1
7356,hypersensitivity pneumonitis,22,24,155,183,The pulmonary toxicity of amiodarone is thought to result from direct injury related to the intracellular accumulation of phospholipid and T cell-mediated hypersensitivity pneumonitis.,1595783_2,-1,1,1,7356,1
7358,heart failure,11,13,62,75,"The diagnosis depends on exclusion of other entities, such as heart failure, infection, and malignancy.",1595783_4,-1,1,1,7358,1
7371,thermal hyperalgesia,22,24,135,155,"Their ester prodrugs 6 and 8 were orally active in three models of pain: reversal of formalin-induced paw licking, carrageenan-induced thermal hyperalgesia, and capsaicin-induced mechanical hyperalgesia.",15974569_2,-1,1,1,7371,1
7373,mechanical hyperalgesia,27,29,179,202,"Their ester prodrugs 6 and 8 were orally active in three models of pain: reversal of formalin-induced paw licking, carrageenan-induced thermal hyperalgesia, and capsaicin-induced mechanical hyperalgesia.",15974569_2,-1,1,1,7373,1
7383,drug-induced,3,4,13,25,Few cases of drug-induced hiccups have been reported related to macrolide antimicrobials.,15985056_8,-1,1,1,7383,1
7389,drug-induced,4,5,26,38,CONCLUSIONS: Diagnosis of drug-induced hiccups is difficult and often achieved only by a process of elimination.,15985056_11,-1,1,1,7389,1
7393,side-effect,21,22,141,152,"However, macrolide antimicrobials have been reported to be associated with hiccups and vagal mechanism could explain the development of this side-effect.",15985056_12,-1,1,1,7393,1
7420,milk-alkali syndrome,6,8,40,60,Calcium carbonate toxicity: the updated milk-alkali syndrome; report of 3 cases and review of the literature.,16006300_0,-1,1,1,7420,1
7421,milk-alkali syndrome,20,22,134,154,OBJECTIVE: To describe 3 patients with calcium carbonate-induced hypercalcemia and gain insights into the cause and management of the milk-alkali syndrome.,16006300_1,-1,1,1,7421,1
7425,milk-alkali syndrome,33,35,187,207,METHODS: We report the clinical and laboratory data in 3 patients who presented with severe hypercalcemia (corrected serum calcium > or = 14 mg/dL) and review the pertinent literature on milk-alkali syndrome.,16006300_2,-1,1,1,7425,1
7426,acute renal insufficiency,6,9,28,53,"RESULTS: The 3 patients had acute renal insufficiency, relative metabolic alkalosis, and low parathyroid hormone (PTH), PTH-related peptide, and 1,25-dihydroxyvitamin D concentrations.",16006300_3,-1,1,1,7426,1
7438,milk-alkali syndrome,20,22,121,141,"In addition to our highlighted cases, we review the history, classification, pathophysiologic features, and treatment of milk-alkali syndrome and summarize the cases reported from early 1995 to November 2003.",16006300_8,-1,1,1,7438,1
7439,Milk-alkali syndrome,2,4,12,32,CONCLUSION: Milk-alkali syndrome may be a common cause of unexplained hypercalcemia and can be precipitated by small amounts of orally ingested calcium carbonate in susceptible persons.,16006300_9,-1,1,1,7439,1
7453,myocardial infarction,19,21,116,137,"Eleven of the cocaine abusers and none of the controls had ECG evidence of significant myocardial injury defined as myocardial infarction, ischemia, and bundle branch block.",1601297_2,-1,1,1,7453,1
7454,bundle branch block,25,28,153,172,"Eleven of the cocaine abusers and none of the controls had ECG evidence of significant myocardial injury defined as myocardial infarction, ischemia, and bundle branch block.",1601297_2,-1,1,1,7454,1
7461,late-onset,5,6,26,36,We report 4 patients with late-onset LV probably due to warfarin.,16047871_3,-1,1,1,7461,1
7499,supplementary motor,2,4,8,27,rTMS of supplementary motor area modulates therapy-induced dyskinesias in Parkinson disease.,16116131_0,-1,1,1,7499,1
7500,Parkinson disease,9,11,74,91,rTMS of supplementary motor area modulates therapy-induced dyskinesias in Parkinson disease.,16116131_0,-1,1,1,7500,1
7504,supplementary motor,10,12,67,86,"Using repetitive transcranial magnetic stimulation (rTMS) over the supplementary motor area (SMA) in a group of patients with advanced Parkinson disease, the authors investigated whether modulation of SMA excitability may result in a modification of a dyskinetic state induced by continuous apomorphine infusion.",16116131_2,-1,1,1,7504,1
7505,SMA,14,15,93,96,"Using repetitive transcranial magnetic stimulation (rTMS) over the supplementary motor area (SMA) in a group of patients with advanced Parkinson disease, the authors investigated whether modulation of SMA excitability may result in a modification of a dyskinetic state induced by continuous apomorphine infusion.",16116131_2,-1,1,1,7505,1
7506,Parkinson disease,23,25,135,152,"Using repetitive transcranial magnetic stimulation (rTMS) over the supplementary motor area (SMA) in a group of patients with advanced Parkinson disease, the authors investigated whether modulation of SMA excitability may result in a modification of a dyskinetic state induced by continuous apomorphine infusion.",16116131_2,-1,1,1,7506,1
7507,SMA,32,33,201,204,"Using repetitive transcranial magnetic stimulation (rTMS) over the supplementary motor area (SMA) in a group of patients with advanced Parkinson disease, the authors investigated whether modulation of SMA excitability may result in a modification of a dyskinetic state induced by continuous apomorphine infusion.",16116131_2,-1,1,1,7507,1
7508,dyskinetic,41,42,252,262,"Using repetitive transcranial magnetic stimulation (rTMS) over the supplementary motor area (SMA) in a group of patients with advanced Parkinson disease, the authors investigated whether modulation of SMA excitability may result in a modification of a dyskinetic state induced by continuous apomorphine infusion.",16116131_2,-1,1,1,7508,1
7511,drug-induced dyskinesias,9,11,45,69,"rTMS at 1 Hz was observed to markedly reduce drug-induced dyskinesias, whereas 5-Hz rTMS induced a slight but not significant increase.",16116131_3,-1,1,1,7511,1
7516,brain tumors,2,4,16,28,Human malignant brain tumors have a poor prognosis in spite of surgery and radiation therapy.,16132524_1,-1,1,1,7516,1
7537,brain edema,16,18,93,104,"Six of the patients received more than 15 mg paclitaxel and suffered from moderate to severe brain edema, while the remaining patients received only a total of 15 mg paclitaxel.",16132524_6,-1,1,1,7537,1
7539,brain edema,5,7,21,32,"In the latter group, brain edema was markedly reduced and dealt medically.",16132524_7,-1,1,1,7539,1
7546,generalized epilepsies,10,12,76,98,Lamotrigine associated with exacerbation or de novo myoclonus in idiopathic generalized epilepsies.,16157917_0,-1,1,1,7546,1
7547,generalized epilepsies,4,6,30,52,Five patients with idiopathic generalized epilepsies (IGE) treated with lamotrigine (LTG) experienced exacerbation or de novo appearance of myoclonic jerks (MJ).,16157917_1,-1,1,1,7547,1
7552,myoclonic jerks,22,24,140,155,Five patients with idiopathic generalized epilepsies (IGE) treated with lamotrigine (LTG) experienced exacerbation or de novo appearance of myoclonic jerks (MJ).,16157917_1,-1,1,1,7552,1
7565,central nervous system,10,13,60,82,Urotensin-II (U-II) receptors are widely distributed in the central nervous system.,16160878_1,-1,1,1,7565,1
7632,osteopenia,6,7,47,57,"METHODS: Thirty-nine postmenopausal women with osteopenia or osteoporosis were included in this prospective, controlled clinical study.",16167916_1,-1,1,1,7632,1
7652,subarachnoid hemorrhage,7,9,68,91,Absence of acute cerebral vasoconstriction after cocaine-associated subarachnoid hemorrhage.,16174948_0,-1,1,1,7652,1
7659,subarachnoid hemorrhage,13,15,99,122,Information on these effects could be obtained from angiograms of patients with cocaine-associated subarachnoid hemorrhage (SAH) who underwent angiography shortly after cocaine use.,16174948_3,-1,1,1,7659,1
7669,internal carotid,14,16,93,109,"There were no significant differences between groups in the mean diameters of the intradural internal carotid, sphenoidal segment of the middle cerebral, precommunicating segment of the anterior cerebral, or basilar arteries (p greater than 0.05 for all comparisons, unpaired t-tests).",16174948_8,-1,1,1,7669,1
7678,internal carotid artery,31,34,211,234,"There also were no significant differences between groups when expressing diameters as the sum of the precommunicating segment of the anterior cerebral + sphenoidal segment of the middle cerebral + supraclinoid internal carotid artery + basilar artery divided by the diameter of the petrous internal carotid artery (p greater than 0.05, unpaired t-tests).",16174948_9,-1,1,1,7678,1
7679,basilar artery,35,37,237,251,"There also were no significant differences between groups when expressing diameters as the sum of the precommunicating segment of the anterior cerebral + sphenoidal segment of the middle cerebral + supraclinoid internal carotid artery + basilar artery divided by the diameter of the petrous internal carotid artery (p greater than 0.05, unpaired t-tests).",16174948_9,-1,1,1,7679,1
7680,internal carotid artery,44,47,291,314,"There also were no significant differences between groups when expressing diameters as the sum of the precommunicating segment of the anterior cerebral + sphenoidal segment of the middle cerebral + supraclinoid internal carotid artery + basilar artery divided by the diameter of the petrous internal carotid artery (p greater than 0.05, unpaired t-tests).",16174948_9,-1,1,1,7680,1
7717,Tic disorders,0,2,0,13,"Tic disorders can be effectively treated by atypical antipsychotics such as risperidone, olanzapine and ziprasidone.",16225977_1,-1,1,1,7717,1
7733,side effects,6,8,35,47,No more tic-like symptoms or other side effects have been reported.,16225977_8,-1,1,1,7733,1
7740,drug withdrawal,5,7,37,52,Her symptoms totally regressed after drug withdrawal and reappeared when acitretin was reintroduced.,16274958_2,-1,1,1,7740,1
7745,heart block,3,5,29,40,Chloroquine related complete heart block with blindness: case report.,1628552_0,-1,1,1,7745,1
7751,heart failure,13,15,114,127,"Ophthalmological assessment revealed features of chloroquine retinopathy, cardiac assessment revealed features of heart failure and a complete heart block with right bundle branch block pattern.",1628552_2,-1,1,1,7751,1
7752,heart block,18,20,143,154,"Ophthalmological assessment revealed features of chloroquine retinopathy, cardiac assessment revealed features of heart failure and a complete heart block with right bundle branch block pattern.",1628552_2,-1,1,1,7752,1
7753,right bundle branch block,21,25,160,185,"Ophthalmological assessment revealed features of chloroquine retinopathy, cardiac assessment revealed features of heart failure and a complete heart block with right bundle branch block pattern.",1628552_2,-1,1,1,7753,1
7754,heart block,1,3,4,15,The heart block was treated by pacemaker insertion and the heart failure resolved spontaneously following chloroquine discontinuation.,1628552_3,-1,1,1,7754,1
7755,heart failure,10,12,59,72,The heart block was treated by pacemaker insertion and the heart failure resolved spontaneously following chloroquine discontinuation.,1628552_3,-1,1,1,7755,1
7761,hearing loss,20,22,122,134,"The nitric oxide (NO) inhibitor nitro-L-arginine methyl ester (L-NAME) may act as an otoprotectant against high-frequency hearing loss caused by gentamicin, but further studies are needed to confirm this.",16298782_1,-1,1,1,7761,1
7763,ototoxicity,1,2,6,17,"Their ototoxicity is a serious health problem and, as their ototoxic mechanism involves the production of NO, we need to assess the use of NO inhibitors for the prevention of aminoglycoside-induced sensorineural hearing loss.",16298782_3,-1,1,1,7763,1
7764,health problem,5,7,31,45,"Their ototoxicity is a serious health problem and, as their ototoxic mechanism involves the production of NO, we need to assess the use of NO inhibitors for the prevention of aminoglycoside-induced sensorineural hearing loss.",16298782_3,-1,1,1,7764,1
7766,sensorineural hearing loss,33,36,198,224,"Their ototoxicity is a serious health problem and, as their ototoxic mechanism involves the production of NO, we need to assess the use of NO inhibitors for the prevention of aminoglycoside-induced sensorineural hearing loss.",16298782_3,-1,1,1,7766,1
7769,middle ear,18,20,105,115,"In this experimental study we used 30 Sprague-Dawley rats, 27 of which had gentamicin instilled into the middle ear.",16298782_4,-1,1,1,7769,1
7772,hearing loss,9,11,53,65,"Its effect was determined in terms of attenuation of hearing loss, measured by shifts in the auditory brainstem response threshold.",16298782_6,-1,1,1,7772,1
7775,hearing loss,3,5,34,46,"L-NAME reduced gentamicin-induced hearing loss in the high-frequency range, but gave no protection in the middle or low frequencies.",16298782_7,-1,1,1,7775,1
7784,heart disease,15,17,84,97,"METHODS: This was a multicenter, randomized, open-label study in adult smokers with heart disease, hypertension not controlled by medication, and/or diabetes mellitus.",16330293_4,-1,1,1,7784,1
7785,diabetes mellitus,25,27,149,166,"METHODS: This was a multicenter, randomized, open-label study in adult smokers with heart disease, hypertension not controlled by medication, and/or diabetes mellitus.",16330293_4,-1,1,1,7785,1
7806,central nervous system,7,10,51,73,Abnormal processing of somatosensory inputs in the central nervous system (central sensitization) is the mechanism accounting for the enhanced pain sensitivity in the skin surrounding tissue injury (secondary hyperalgesia).,16330766_1,-1,1,1,7806,1
7814,hyperalgesia,7,8,71,83,Secondary hyperalgesia shares clinical characteristics with neurogenic hyperalgesia in patients with neuropathic pain.,16330766_2,-1,1,1,7814,1
7815,neuropathic pain,11,13,101,117,Secondary hyperalgesia shares clinical characteristics with neurogenic hyperalgesia in patients with neuropathic pain.,16330766_2,-1,1,1,7815,1
7823,neuropathic pain,17,19,83,99,"The aim of this study was to assess the effects of gabapentin, a drug effective in neuropathic pain patients, on brain processing of nociceptive information in normal and central sensitization states.",16330766_4,-1,1,1,7823,1
7840,drug-induced,2,3,13,25,The observed drug-induced effects were not due to changes in the baseline fMRI signal.,16330766_8,-1,1,1,7840,1
7852,cell death,18,20,128,138,"Mitochondrial abnormalities have been associated with several aspects of epileptogenesis, such as energy generation, control of cell death, neurotransmitter synthesis, and free radical (FR) production.",16337777_1,-1,1,1,7852,1
7855,oxidative phosphorylation,13,15,86,111,Increased production of FRs may cause mtDNA damage leading to decreased activities of oxidative phosphorylation complexes containing mtDNA-encoded subunits.,16337777_2,-1,1,1,7855,1
7857,status epilepticus,12,14,73,91,"In this study, we investigated whether increased generation of FR during status epilepticus would be sufficient to provoke abnormalities in mtDNA and in the expression and activity of cytochrome c oxidase (CCO), complex IV of the respiratory chain, in the chronic phase of the pilocarpine model of temporal lobe epilepsy.",16337777_3,-1,1,1,7857,1
7862,respiratory chain,40,42,230,247,"In this study, we investigated whether increased generation of FR during status epilepticus would be sufficient to provoke abnormalities in mtDNA and in the expression and activity of cytochrome c oxidase (CCO), complex IV of the respiratory chain, in the chronic phase of the pilocarpine model of temporal lobe epilepsy.",16337777_3,-1,1,1,7862,1
7887,acute renal failure,9,12,62,81,"Although suprofen has been associated with the development of acute renal failure in greater than 100 subjects, the mechanism of damage remains unclear.",1636026_1,-1,1,1,7887,1
7913,CA1,5,6,38,41,Microinjection of ritanserin into the CA1 region of hippocampus improves scopolamine-induced amnesia in adult male rats.,16364460_0,-1,1,1,7913,1
7919,CA1,10,11,68,71,Rats were divided into eight groups and bilaterally cannulated into CA1 region of the hippocampus.,16364460_2,-1,1,1,7919,1
7948,CA1,9,10,61,64,Our findings show that microinjection of ritanserin into the CA1 region of the hippocampus improves the scopolamine-induced amnesia.,16364460_9,-1,1,1,7948,1
7951,renovascular hypertension,13,15,91,116,Adverse effect of the calcium channel blocker nitrendipine on nephrosclerosis in rats with renovascular hypertension.,1639466_0,-1,1,1,7951,1
7958,renovascular hypertension,43,45,274,299,"The effect of a 6-week treatment with the calcium channel blocker nitrendipine or the angiotensin converting enzyme inhibitor enalapril on blood pressure, albuminuria, renal hemodynamics, and morphology of the nonclipped kidney was studied in rats with two-kidney, one clip renovascular hypertension.",1639466_1,-1,1,1,7958,1
7959,renal artery,6,8,32,44,"Six weeks after clipping of one renal artery, hypertensive rats (178 +/- 4 mm Hg) were randomly assigned to three groups: untreated hypertensive controls (n = 8), enalapril-treated (n = 8), or nitrendipine-treated (n = 10).",1639466_2,-1,1,1,7959,1
7977,glomerulosclerosis,9,10,55,73,"Renal plasma flow increased, but albumin excretion and glomerulosclerosis did not change after enalapril treatment.",1639466_8,-1,1,1,7977,1
7983,glomerulosclerosis,2,3,13,31,"Furthermore, glomerulosclerosis index was significantly increased in the nitrendipine-treated group compared with the hypertensive controls (0.38 +/- 0.1 versus 0.13 +/- 0.04).",1639466_10,-1,1,1,7983,1
8004,coronary artery disease,5,8,23,46,We report a woman with coronary artery disease who developed a markedly prolonged QT interval and torsades de pointes (TdP) after taking ketoconazole for treatment of fungal infection.,16403073_2,-1,1,1,8004,1
8022,Turner Syndrome,6,8,41,56,PTU-associated vasculitis in a girl with Turner Syndrome and Graves' disease.,16418614_0,-1,1,1,8022,1
8025,drug-induced,4,5,14,26,"A rare cause, drug-induced vasculitis, may result from the production of antineutrophil cytoplasmic antibodies (ANCAs) in response to a medication.",16418614_2,-1,1,1,8025,1
8036,Cerebral vasculitis,0,2,0,19,Cerebral vasculitis following oral methylphenidate intake in an adult: a case report.,16428221_0,-1,1,1,8036,1
8039,Cerebral vasculitis,0,2,0,19,"Cerebral vasculitis associated with amphetamine abuse is well documented, and in rare cases ischaemic stroke has been reported after methylphenidate intake in children.",16428221_2,-1,1,1,8039,1
8041,amphetamine abuse,4,6,36,53,"Cerebral vasculitis associated with amphetamine abuse is well documented, and in rare cases ischaemic stroke has been reported after methylphenidate intake in children.",16428221_2,-1,1,1,8041,1
8042,ischaemic stroke,14,16,92,108,"Cerebral vasculitis associated with amphetamine abuse is well documented, and in rare cases ischaemic stroke has been reported after methylphenidate intake in children.",16428221_2,-1,1,1,8042,1
8045,ischaemic strokes,20,22,128,145,We report the case of a 63-year-old female who was treated with methylphenidate due to hyperactivity and suffered from multiple ischaemic strokes.,16428221_3,-1,1,1,8045,1
8047,ischaemic strokes,12,14,83,100,We consider drug-induced cerebral vasculitis as the most likely cause of recurrent ischaemic strokes in the absence of any pathological findings during the diagnostic work-up.,16428221_4,-1,1,1,8047,1
8050,side-effect,2,3,15,26,"This potential side-effect, though very rare, represents one more reason to be very restrictive in the use of methylphenidate.",16428221_6,-1,1,1,8050,1
8055,Alzheimer's disease,33,36,203,222,"The choline acetyltransferase (ChAT) activator, which enhances cholinergic transmission via an augmentation of the enzymatic production of acetylcholine (ACh), is an important factor in the treatment of Alzheimer's disease (AD).",16428827_1,-1,1,1,8055,1
8070,body weight,6,8,38,49,"Administration of daidzein (4.5 mg/kg body weight) to mice was shown significantly to reverse scopolamine-induced amnesia, according to the results of a Y-maze test.",16428827_5,-1,1,1,8070,1
8081,overactive bladder,11,13,64,82,Urinary symptoms and quality of life changes in Thai women with overactive bladder after tolterodine treatment.,16471092_0,-1,1,1,8081,1
8085,overactive bladder,16,18,89,107,OBJECTIVES: To study the urinary symptoms and quality of life changes in Thai women with overactive bladder (OAB) after tolterodine treatment.,16471092_1,-1,1,1,8085,1
8132,side effects,13,15,107,119,"CONCLUSION: Pretreatment with remifentanil 1 microg/kg reduced myoclonus after etomidate induction without side effects such as sedation, apnea, nausea, or pruritus.",16563323_11,-1,1,1,8132,1
8136,memory deficits,4,6,24,39,"In recent years working memory deficits have been reported in users of MDMA (3,4-methylenedioxymethamphetamine, ecstasy).",16574712_1,-1,1,1,8136,1
8151,drug use,10,12,73,81,The latter two deficits remained significant after controlling for other drug use.,16574712_5,-1,1,1,8151,1
8202,myocardial infarction,25,27,154,175,"The current study dealt with the protective role of mangiferin, a polyphenol from Mangifera indica Linn. (Anacardiaceae), on isoproterenol (ISPH)-induced myocardial infarction (MI) in rats through its antioxidative mechanism.",16584858_1,-1,1,1,8202,1
8229,body weight,7,9,45,56,Upon pretreatment with mangiferin (100 mg/kg body weight suspended in 2 ml of dimethyl sulphoxide) given intraperitoneally for 28 days to MI rats protected the above-mentioned parameters to fall from the normal levels.,16584858_5,-1,1,1,8229,1
8248,myocardial infarction,23,25,189,210,"Cardiovascular risk with cyclooxygenase inhibitors: general problem with substance specific differences?Randomised clinical trials and observational studies have shown an increased risk of myocardial infarction, stroke, hypertension and heart failure during treatment with cyclooxygenase inhibitors.",16586083_0,-1,1,1,8248,1
8269,status epilepticus,3,5,18,36,Children who have status epilepticus have continuous or rapidly repeating seizures that may be life-threatening and may cause life-long changes in brain and behavior.,16596970_1,-1,1,1,8269,1
8270,status epilepticus,4,6,20,38,The extent to which status epilepticus causes deficits in auditory discrimination is unknown.,16596970_2,-1,1,1,8270,1
8273,status epilepticus,17,19,115,133,A naturalistic auditory location discrimination method was used to evaluate this question using an animal model of status epilepticus.,16596970_3,-1,1,1,8273,1
8278,status epilepticus,5,7,34,52,"Pilocarpine on either day induced status epilepticus; status epilepticus at P45 resulted in CA3 cell loss and spontaneous seizures, whereas P20 rats had no cell loss or spontaneous seizures.",16596970_5,-1,1,1,8278,1
8279,status epilepticus,8,10,54,72,"Pilocarpine on either day induced status epilepticus; status epilepticus at P45 resulted in CA3 cell loss and spontaneous seizures, whereas P20 rats had no cell loss or spontaneous seizures.",16596970_5,-1,1,1,8279,1
8287,status epilepticus,1,3,3,21,"In status epilepticus (P20) rats, acquisition of the sound-source location discrimination was moderately impaired.",16596970_8,-1,1,1,8287,1
8290,Status epilepticus,0,2,0,18,Status epilepticus (P45) rats failed to acquire either sound-source location or sound-silence discriminations.,16596970_9,-1,1,1,8290,1
8298,overactive bladder,12,14,76,94,Nerve growth factor and prostaglandins in the urine of female patients with overactive bladder.,16600756_0,-1,1,1,8298,1
8332,Chronic infection,0,2,0,17,"Chronic infection with hepatitis C virus (HCV) can progress to cirrhosis, hepatocellular carcinoma, and end-stage liver disease.",16629641_1,-1,1,1,8332,1
8336,liver disease,19,21,114,127,"Chronic infection with hepatitis C virus (HCV) can progress to cirrhosis, hepatocellular carcinoma, and end-stage liver disease.",16629641_1,-1,1,1,8336,1
8342,hemolytic anemia,25,27,156,172,"Although this regimen produces sustained virologic responses (SVRs) in approximately 50% of patients, it can be associated with a potentially dose-limiting hemolytic anemia.",16629641_3,-1,1,1,8342,1
8353,hemolytic anemia,23,25,147,163,"Viramidine, a liver-targeting prodrug of ribavirin, has the potential to maintain the virologic efficacy of ribavirin while decreasing the risk of hemolytic anemia in patients with chronic hepatitis C.",16629641_8,-1,1,1,8353,1
8354,chronic hepatitis,28,30,181,198,"Viramidine, a liver-targeting prodrug of ribavirin, has the potential to maintain the virologic efficacy of ribavirin while decreasing the risk of hemolytic anemia in patients with chronic hepatitis C.",16629641_8,-1,1,1,8354,1
8361,fetal alcohol,3,5,24,37,Early identification of fetal alcohol exposure and maternal abstinence led to better infant outcomes.,16634859_2,-1,1,1,8361,1
8376,drug abuse,21,23,148,158,Analyses of covariance were used to determine whether there were differences between groups after controlling for influences of gestational age and drug abuse.,16634859_8,-1,1,1,8376,1
8387,Amphetamine abuse,0,2,0,17,Amphetamine abuse was predictive of larger cranial to body growth ratios.,16634859_12,-1,1,1,8387,1
8393,fetal alcohol,31,33,201,214,"Although the reliance on self-reported drinking is a limitation in this study, these findings support the benefits of early abstinence and the potential for ultrasound examinations in the detection of fetal alcohol effects.",16634859_14,-1,1,1,8393,1
8405,lung cancer,14,16,84,95,"It was administered by 15 min infusion to 16 evaluable patients with non-small cell lung cancer (NSCLC) (7 with no prior treatment, 9 patients in relapse following surgery/radiotherapy) at a dose (648 mg/m2 divided over 3 days, repeated every 3 weeks) determined by phase I trial.",1664218_2,-1,1,1,8405,1
8417,nausea and vomiting,7,10,30,49,Grade less than or equal to 2 nausea and vomiting occurred in 66% courses and phlebitis in the infusion arm in 37%.,1664218_6,-1,1,1,8417,1
8419,squamous cell carcinoma,3,6,15,38,1 patient with squamous cell carcinoma achieved a partial response lasting 5 months.,1664218_7,-1,1,1,8419,1
8456,optic neuropathy,1,3,22,38,Ethambutol-associated optic neuropathy.,16710500_0,-1,1,1,8456,1
8460,visual loss,25,27,148,159,"INTRODUCTION: Ethambutol is used in the treatment of tuberculosis, which is still prevalent in Southeast Asia, and can be associated with permanent visual loss.",16710500_1,-1,1,1,8460,1
8461,bitemporal hemianopia,7,9,39,60,We report 3 cases which presented with bitemporal hemianopia.,16710500_2,-1,1,1,8461,1
8463,toxic optic neuropathy,7,10,60,82,CLINICAL PICTURE: Three patients with ethambutol-associated toxic optic neuropathy are described.,16710500_3,-1,1,1,8463,1
8469,bitemporal,6,7,28,38,"The visual field loss had a bitemporal flavour, suggesting involvement of the optic chiasm.",16710500_5,-1,1,1,8469,1
8479,visual loss,8,10,59,70,CONCLUSIONS: Ethambutol usage is associated with permanent visual loss and should be avoided if possible or used with caution and proper ophthalmological follow-up.,16710500_10,-1,1,1,8479,1
8486,neuroleptic malignant syndrome,1,4,9,39,Possible neuroleptic malignant syndrome related to concomitant treatment with paroxetine and alprazolam.,16720068_0,-1,1,1,8486,1
8496,muscle rigidity,21,23,137,152,"On the 10th day of paroxetine and alprazolam treatment, the patient exhibited marked psychomotor retardation, disorientation, and severe muscle rigidity with tremors.",16720068_3,-1,1,1,8496,1
8506,neuroleptic malignant syndrome,6,9,40,70,"This patient presented with symptoms of neuroleptic malignant syndrome (NMS), thus demonstrating that NMS-like symptoms can occur after combined paroxetine and alprazolam treatment.",16720068_8,-1,1,1,8506,1
8509,adverse drug reaction,1,4,4,25,"The adverse drug reaction score obtained by the Naranjo algorithm was 6 in our case, indicating a probable relationship between the patient's NMS-like adverse symptoms and the combined treatment used in this case.",16720068_9,-1,1,1,8509,1
8533,hippocampal,6,7,46,57,These results suggest that down-regulation of hippocampal NET induced by chronic administration of desipramine may be relevant to desipramine-induced sensitization of lidocaine convulsions.,16725121_7,-1,1,1,8533,1
8542,hippocampal,7,8,60,71,Repeated administration of cocaine induces up-regulation of hippocampal NET function.,16725121_9,-1,1,1,8542,1
8553,Alzheimer's disease,19,22,118,137,METHODS: The son of an 84-year-old male discovered a newspaper report stating clinical success with plant extracts in Alzheimer's disease.,16740173_3,-1,1,1,8553,1
8566,hypersalivation,5,6,34,49,"Further signs were hyperhidrosis, hypersalivation, bronchorrhoea, and severe miosis; the electrocardiographic finding was atrio-ventricular dissociation.",16740173_11,-1,1,1,8566,1
8569,atrio-ventricular dissociation,17,19,122,152,"Further signs were hyperhidrosis, hypersalivation, bronchorrhoea, and severe miosis; the electrocardiographic finding was atrio-ventricular dissociation.",16740173_11,-1,1,1,8569,1
8578,heart failure,12,14,49,62,"On the next day he died, probably as a result of heart failure.",16740173_17,-1,1,1,8578,1
8642,hyperammonemia,23,24,162,176,"The typical signs of VPA-induced encephalopathy are impaired consciousness, sometimes marked EEG background slowing, increased seizure frequency, with or without hyperammonemia.",16787750_3,-1,1,1,8642,1
8679,Peripheral neuropathy,0,2,0,21,Peripheral neuropathy caused by high-dose cytosine arabinoside treatment in a patient with acute myeloid leukemia.,16826348_0,-1,1,1,8679,1
8681,acute myeloid leukemia,12,15,91,113,Peripheral neuropathy caused by high-dose cytosine arabinoside treatment in a patient with acute myeloid leukemia.,16826348_0,-1,1,1,8681,1
8686,acute myeloid leukemia,7,10,46,68,A 49-year-old Japanese man was diagnosed with acute myeloid leukemia.,16826348_2,-1,1,1,8686,1
8694,peripheral neuropathy,5,7,51,72,Electromyogram and nerve-conduction studies showed peripheral neuropathy in both peroneal nerves.,16826348_5,-1,1,1,8694,1
8696,bone marrow,13,15,88,99,"This neuropathy was gradually resolving; however, after the patient received allogeneic bone marrow transplantation, the symptoms worsened, with the development of graft-versus-host disease, and the symptoms subsequently responded to methylprednisolone.",16826348_6,-1,1,1,8696,1
8698,peripheral neuropathy,4,6,27,48,"Although the mechanisms of peripheral neuropathy are still unclear, high-dose cytosine arabinoside is a therapy that is potentially toxic to the peripheral nervous system, and auto/alloimmunity may play an important role in these mechanisms.",16826348_7,-1,1,1,8698,1
8705,neurotoxicity,7,8,71,84,Effect of alpha-tocopherol and deferoxamine on methamphetamine-induced neurotoxicity.,16844102_0,-1,1,1,8705,1
8715,neurotoxicity,31,32,163,176,"This study examined the effect of alpha-tocopherol (alpha-TC), a scavenger of reactive oxygen species, and deferoxamine (DFO), an iron chelator, on the MA-induced neurotoxicity.",16844102_2,-1,1,1,8715,1
