,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,label,orig_index,olabel
22599,diabetic nephropathy,15,17,127,147,Reduction of heparan sulphate-associated anionic sites in the glomerular basement membrane of rats with streptozotocin-induced diabetic nephropathy.,8690168_0,-1,1,1,22599,1
22649,extracerebral,14,15,68,81,L-Dopa (5 mg/kg i.v.) decreased blood pressure and heart rate after extracerebral decarboxylase inhibition with MK-486 (25 mg/kg i.v.) in anesthetize MAO-inhibited dogs.,869641_1,-1,1,1,22649,1
22673,carotid sinus,16,18,105,118,"Furthermore, the effects are mediated through dopamine rather than norepinephrine and do not require the carotid sinus baroreceptors.",869641_9,-1,1,1,22673,1
22674,Microangiopathic hemolytic anemia,0,3,0,33,Microangiopathic hemolytic anemia complicating FK506 (tacrolimus) therapy.,8701950_0,-1,1,1,22674,1
22677,microangiopathic hemolytic anemia,5,8,26,59,We describe 3 episodes of microangiopathic hemolytic anemia (MAHA) in 2 solid organ recipients under FK506 (tacrolimus) therapy.,8701950_1,-1,1,1,22677,1
22809,liver injury,36,38,239,251,"Recently, we demonstrated the hepatoprotective effects of nicotinic acid amide, a selective inhibitor of poly(ADP-ribose) polymerase (PARP; EC 2.4.2.30) on mice suffering from acetaminophen (AAP)-hepatitis, suggesting that the AAP-induced liver injury involves a step which depends on adenoribosylation.",8742498_1,-1,1,1,22809,1
22816,Liver injuries,0,2,0,14,Liver injuries were quantified as serum activities of glutamate-oxaloacetate transaminase (GOT) and glutamate-pyruvate transaminase (GPT).,8742498_3,-1,1,1,22816,1
22851,side effects,26,28,148,160,"Although much has been written about the management of the more common adverse effects of lithium, such as polyuria and tremor, more subtle lithium side effects such as cognitive deficits, loss of creativity, and functional impairments remain understudied.",8752018_2,-1,1,1,22851,1
22874,chronic pain,16,18,115,127,This drug was initiated in association with paroxetine and dosulepine hydrochloride in a tetraparetic patient with chronic pain.,8766220_2,-1,1,1,22874,1
22878,long term,5,7,30,39,"The case report questions the long term use of pain killers combined with psycho-active drugs in chronic non malignant pain, especially if pain is under control.",8766220_4,-1,1,1,22878,1
22927,cerebral hypoxia,9,11,58,74,Alpha and beta coma in drug intoxication uncomplicated by cerebral hypoxia.,88336_0,-1,1,1,22927,1
22929,hypoxic,16,17,93,100,"Four patients who were rendered comatose or stuporous by drug intoxication, but who were not hypoxic, are described.",88336_1,-1,1,1,22929,1
22944,brain stem,13,15,97,107,The similarities between the effects of structural lesions and pharmacological depression of the brain stem reticular formation are discussed.,88336_6,-1,1,1,22944,1
22971,drug-related,3,4,17,29,"The incidence of drug-related dependent edema was somewhat higher in the amlodipine group, particularly at a dose of 10 mg per day (2.4% for 80 mg valsartan; 3.6% for 5 mg amlodipine; 0% for valsartan plus 5 mg amlodipine; 14.3% for 10 mg amlodipine).",8841157_12,-1,1,1,22971,1
22978,side effects,17,19,96,108,"The results also show valsartan to be well tolerated and suggest that it is not associated with side effects characteristic of this comparator class, dihydropyridine calcium antagonists.",8841157_14,-1,1,1,22978,1
22985,drug-induced,8,9,52,64,Cocaine-induced paranoia (CIP) remains an important drug-induced model of idiopathic paranoia for which no psychophysiologic marker has yet emerged.,8854309_1,-1,1,1,22985,1
22996,cerebellar atrophy,14,16,88,106,The aim of this study was to evaluate the relationship between phenytoin medication and cerebellar atrophy in patients who had experienced clinical intoxication.,8864707_1,-1,1,1,22996,1
23012,cerebellar atrophy,10,12,69,87,We conclude that phenytoin overdosage does not necessarily result in cerebellar atrophy and it is unlikely that phenytoin medication was the only cause of cerebellar atrophy in the remaining patients.,8864707_10,-1,1,1,23012,1
23013,cerebellar atrophy,24,26,155,173,We conclude that phenytoin overdosage does not necessarily result in cerebellar atrophy and it is unlikely that phenytoin medication was the only cause of cerebellar atrophy in the remaining patients.,8864707_10,-1,1,1,23013,1
23018,muscle rigidity,17,19,117,132,"Excessive stimulation of serotonin 5HT1A receptors causes a syndrome of serotonin excess that consists of shivering, muscle rigidity, salivation, confusion, agitation and hyperthermia.",8888541_1,-1,1,1,23018,1
23025,myoclonic jerks,19,21,101,116,"He was brought directly to a hospital where he was found to be agitated and confused with shivering, myoclonic jerks, rigidity, salivation and diaphoresis.",8888541_7,-1,1,1,23025,1
23032,muscle rigidity,33,35,171,186,"Vital signs were: blood pressure 120/67 mm Hg, heart rate 127/min, respiratory rate 28/min, and temperature 97 F. After 180 mg of diazepam i.v. he remained tremulous with muscle rigidity and clenched jaws.",8888541_9,-1,1,1,23032,1
23033,hypoventilation,9,10,54,69,"He was intubated for airway protection and because of hypoventilation, and was paralyzed to control muscle rigidity.",8888541_10,-1,1,1,23033,1
23034,muscle rigidity,16,18,100,115,"He was intubated for airway protection and because of hypoventilation, and was paralyzed to control muscle rigidity.",8888541_10,-1,1,1,23034,1
23053,microangiopathic hemolytic anemia,27,30,169,202,"Therefore, in adult patients affected by HUS, dialysis should not be discontinued prematurely; moreover, bilateral nephrectomy, for treatment of severe hypertension and microangiopathic hemolytic anemia, should be performed with caution.",891050_4,-1,1,1,23053,1
23055,bladder cancer,2,4,28,42,Cyclophosphamide associated bladder cancer--a highly aggressive disease: analysis of 12 cases.,8911359_0,-1,1,1,23055,1
23059,bladder cancer,22,24,117,131,MATERIALS AND METHODS: The medical records of 6 men and 6 women (mean age 55 years) with cyclophosphamide associated bladder cancer were reviewed.,8911359_2,-1,1,1,23059,1
23060,grade 3,5,7,25,32,RESULTS: All tumors were grade 3 or 4 transitional cell carcinoma.,8911359_3,-1,1,1,23060,1
23066,bladder tumor,4,6,41,54,CONCLUSIONS: Cyclophosphamide associated bladder tumor is an aggressive disease.,8911359_7,-1,1,1,23066,1
23068,bladder tumors,12,14,81,95,"However, long-term survival is possible when radical cystectomy is performed for bladder tumors with any sign of invasion and for recurrent high grade disease, even when noninvasive.",8911359_8,-1,1,1,23068,1
23109,hyperammonemia,9,10,53,67,"The possible influence of the hepatic damage, mainly hyperammonemia, upon the development of valproate encephalopathy is discussed.",8919272_15,-1,1,1,23109,1
23114,allergic reaction,17,19,95,112,We present a case of paramedic misjudgment in the execution of a protocol for the treatment of allergic reaction in a case of pulmonary edema with wheezing.,8953972_1,-1,1,1,23114,1
23115,sudden onset,1,3,4,16,"The sudden onset of respiratory distress, rash, and a history of a new medicine led the two paramedics on the scene to administer subcutaneous epinephrine.",8953972_2,-1,1,1,23115,1
23116,respiratory distress,4,6,20,40,"The sudden onset of respiratory distress, rash, and a history of a new medicine led the two paramedics on the scene to administer subcutaneous epinephrine.",8953972_2,-1,1,1,23116,1
23117,cardiac arrest,3,5,20,34,"Subsequently, acute cardiac arrest and fatal subarachnoid hemorrhage occurred.",8953972_3,-1,1,1,23117,1
23118,subarachnoid hemorrhage,7,9,45,68,"Subsequently, acute cardiac arrest and fatal subarachnoid hemorrhage occurred.",8953972_3,-1,1,1,23118,1
23119,cardiac arrest,6,8,33,47,"Epinephrine has a proven role in cardiac arrest in prehospital care; however, use by paramedics in patients with suspected allergic reaction and severe hypertension should be viewed with caution.",8953972_4,-1,1,1,23119,1
23121,allergic reaction,21,23,123,140,"Epinephrine has a proven role in cardiac arrest in prehospital care; however, use by paramedics in patients with suspected allergic reaction and severe hypertension should be viewed with caution.",8953972_4,-1,1,1,23121,1
23172,mucositis,2,3,21,30,Thrombocytopenia and mucositis were the major toxicities.,8958188_6,-1,1,1,23172,1
23181,cocaine-related,5,6,23,38,"From a registry of all cocaine-related deaths in Dade County, Florida, from 1969-1990, 58 EDDs were compared with 125 victims of accidental cocaine overdose without excited delirium.",8988571_2,-1,1,1,23181,1
23193,sudden death,37,39,250,262,"The epidemiologic findings are most consistent with the hypothesis that chronic cocaine use disrupts dopaminergic function and, when coupled with recent cocaine use, may precipitate agitation, delirium, aberrant thermoregulation, rhabdomyolysis, and sudden death.",8988571_6,-1,1,1,23193,1
23195,sensorineural hearing loss,3,6,16,42,Risk factors of sensorineural hearing loss in preterm infants.,8996652_0,-1,1,1,23195,1
23198,sensorineural hearing loss,28,31,145,171,"Among 547 preterm infants of < or = 34 weeks gestation born between 1987 and 1991, 8 children (1.46%) developed severe progressive and bilateral sensorineural hearing loss.",8996652_1,-1,1,1,23198,1
23200,hearing loss,6,8,39,51,Perinatal risk factors of infants with hearing loss were compared with those of two control groups matched for gestation and birth weight and for perinatal complications.,8996652_2,-1,1,1,23200,1
23204,hearing loss,6,8,48,60,Our observations demonstrated an association of hearing loss with a higher incidence of perinatal complications.,8996652_3,-1,1,1,23204,1
23206,Ototoxicity,0,1,0,11,"Ototoxicity appeared closely related to a prolonged administration and higher total dose of ototoxic drugs, particularly aminoglycosides and furosemide.",8996652_4,-1,1,1,23206,1
23212,hearing loss,17,19,120,132,"Finally, we strongly recommend to prospectively and regularly perform audiologic assessment in sick preterm children as hearing loss is of delayed onset and in most cases bilateral and severe.",8996652_5,-1,1,1,23212,1
23222,movement disorders,14,16,80,98,Pemoline has not been commonly associated in the literature as a cause of acute movement disorders.,9022662_2,-1,1,1,23222,1
23234,movement disorders,7,9,38,56,The children gave no history of prior movement disorders and there was no family history of movement disorders.,9022662_8,-1,1,1,23234,1
23236,movement disorders,16,18,92,110,The children gave no history of prior movement disorders and there was no family history of movement disorders.,9022662_8,-1,1,1,23236,1
23242,movement disorder,4,6,32,49,CONCLUSION: Pemoline associated movement disorder has been rarely reported in the acute toxicology literature.,9022662_12,-1,1,1,23242,1
23251,generalized seizure,14,16,89,108,"After the ingestion of 26 venlafaxine 50-mg tablets, the patient experienced a witnessed generalized seizure.",9034419_3,-1,1,1,23251,1
23255,generalized seizure,19,21,105,124,"DISCUSSION: To our knowledge, this is the first reported case of venlafaxine overdose that resulted in a generalized seizure.",9034419_5,-1,1,1,23255,1
23260,generalized seizure,14,16,85,104,CONCLUSIONS: The venlafaxine overdose in our patient resulted in a single episode of generalized seizure but elicited no further sequelae.,9034419_7,-1,1,1,23260,1
23268,optic nerve,19,21,115,126,PURPOSE: To assess by electrophysiologic testing the effect of photorefractive keratectomy (PRK) on the retina and optic nerve.,9041081_1,-1,1,1,23268,1
23289,liver failure,10,12,78,91,Neutrophil superoxide and hydrogen peroxide production in patients with acute liver failure.,9061311_0,-1,1,1,23289,1
23291,bacterial infections,15,17,98,118,Defects in superoxide and hydrogen peroxide production may be implicated in the high incidence of bacterial infections in patients with acute liver failure (ALF).,9061311_1,-1,1,1,23291,1
23292,liver failure,21,23,142,155,Defects in superoxide and hydrogen peroxide production may be implicated in the high incidence of bacterial infections in patients with acute liver failure (ALF).,9061311_1,-1,1,1,23292,1
23348,cell death,19,21,112,122,These data suggest that CS intervenes in a critical cellular event that is an important common pathway to toxic cell death.,9067481_6,-1,1,1,23348,1
23363,group B,29,31,144,151,"The patients were randomly allocated to one of three groups; those in group A (n = 10) were subjected to controlled hypotension alone, those in group B (n = 10) to haemodilution alone and those in group C (n = 10) to both controlled hypotension and haemodilution.",9088814_2,-1,1,1,23363,1
23387,group C,19,21,109,116,"AKBR and biological hepatic function tests showed no change throughout the time course in groups A and B. In group C, AKBR showed a significant decrease at 120 min (-40%) and at 180 min (-49%) after the start of hypotension and at 60 min (-32%) after recovery of normotension, and SGOT, SGPT, LDH and total bilirubin showed significant increases after operation.",9088814_6,-1,1,1,23387,1
23445,septal defect,2,4,27,40,Postinfarction ventricular septal defect associated with long-term steroid therapy.,9105126_0,-1,1,1,23445,1
23449,septal rupture,9,11,77,91,A possible association between steroid therapy and subsequent postinfarction septal rupture is discussed.,9105126_2,-1,1,1,23449,1
23453,status epilepticus,11,13,94,112,Neuroactive steroids protect against pilocarpine- and kainic acid-induced limbic seizures and status epilepticus in mice.,9121607_0,-1,1,1,23453,1
23469,motor seizures,28,30,190,204,"Steroids with the 3-hydroxy group in the alpha-position and 5-H in the alpha- or beta-configurations were highly effective in protecting against pilocarpine (416 mg/kg, s.c.)-induced limbic motor seizures and status epilepticus (ED50 values, 7.0-18.7 mg/kg, i.p.).",9121607_2,-1,1,1,23469,1
23470,status epilepticus,31,33,209,227,"Steroids with the 3-hydroxy group in the alpha-position and 5-H in the alpha- or beta-configurations were highly effective in protecting against pilocarpine (416 mg/kg, s.c.)-induced limbic motor seizures and status epilepticus (ED50 values, 7.0-18.7 mg/kg, i.p.).",9121607_2,-1,1,1,23470,1
23490,status epilepticus,27,29,156,174,"However, when a second dose of the steroid was administered 1 hr after the first dose, complete protection from the kainic acid-induced limbic seizures and status epilepticus was obtained.",9121607_6,-1,1,1,23490,1
23496,status epilepticus,17,19,131,149,"We conclude that neuroactive steroids are highly effective in protecting against pilocarpine- and kainic acid-induced seizures and status epilepticus in mice, and may be of utility in the treatment of some forms of status epilepticus in humans.",9121607_8,-1,1,1,23496,1
23497,status epilepticus,34,36,215,233,"We conclude that neuroactive steroids are highly effective in protecting against pilocarpine- and kainic acid-induced seizures and status epilepticus in mice, and may be of utility in the treatment of some forms of status epilepticus in humans.",9121607_8,-1,1,1,23497,1
23500,nephrotic syndrome,10,12,76,94,Hepatic and extrahepatic angiotensinogen gene expression in rats with acute nephrotic syndrome.,9154656_0,-1,1,1,23500,1
23502,nephrotic syndrome,15,17,107,125,Plasma concentration and urine excretion of the renin-angiotensin system proteins are altered in rats with nephrotic syndrome (NS).,9154656_1,-1,1,1,23502,1
23507,extrahepatic,27,28,158,170,"In this work the messenger ribonucleic acid (mRNA) levels of angiotensinogen (Ao) were analyzed with the slot-blot hybridization technique in liver and other extrahepatic tissues: kidney, heart, brain, and adrenal gland from control, nephrotic, and pair-fed (PF) rats.",9154656_2,-1,1,1,23507,1
23508,adrenal gland,37,39,206,219,"In this work the messenger ribonucleic acid (mRNA) levels of angiotensinogen (Ao) were analyzed with the slot-blot hybridization technique in liver and other extrahepatic tissues: kidney, heart, brain, and adrenal gland from control, nephrotic, and pair-fed (PF) rats.",9154656_2,-1,1,1,23508,1
23509,nephrotic,42,43,234,243,"In this work the messenger ribonucleic acid (mRNA) levels of angiotensinogen (Ao) were analyzed with the slot-blot hybridization technique in liver and other extrahepatic tissues: kidney, heart, brain, and adrenal gland from control, nephrotic, and pair-fed (PF) rats.",9154656_2,-1,1,1,23509,1
23516,extrahepatic,13,14,61,73,"Furthermore, the Ao mRNA levels did not change in any of the extrahepatic tissues studied on day 6, nor did its hepatic levels at days 1, 3, 5, or 7 after PAN injection.",9154656_5,-1,1,1,23516,1
23518,extrahepatic,7,8,40,52,These data suggest that the hepatic and extrahepatic Ao mRNA levels are unaltered during the development of the acute NS induced by PAN.,9154656_6,-1,1,1,23518,1
23521,Neuroleptic malignant syndrome,0,3,0,30,Neuroleptic malignant syndrome with risperidone.,9165568_0,-1,1,1,23521,1
23523,Neuroleptic malignant syndrome,0,3,0,30,Neuroleptic malignant syndrome is thought to be a result of dopamine D2 receptor blockade in the striatum of the basal ganglia.,9165568_1,-1,1,1,23523,1
23525,basal ganglia,19,21,113,126,Neuroleptic malignant syndrome is thought to be a result of dopamine D2 receptor blockade in the striatum of the basal ganglia.,9165568_1,-1,1,1,23525,1
23529,extrapyramidal,11,12,58,72,The high ratio is believed to impart the low frequency of extrapyramidal symptoms with risperidone at low dosages.,9165568_3,-1,1,1,23529,1
23531,extrapyramidal,5,6,27,41,"With this low frequency of extrapyramidal symptoms, it was thought the frequency of neuroleptic malignant syndrome might also be lowered.",9165568_4,-1,1,1,23531,1
23532,neuroleptic malignant syndrome,14,17,84,114,"With this low frequency of extrapyramidal symptoms, it was thought the frequency of neuroleptic malignant syndrome might also be lowered.",9165568_4,-1,1,1,23532,1
23533,neuroleptic malignant syndrome,4,7,30,60,A 73-year-old woman developed neuroleptic malignant syndrome after monotherapy with risperidone.,9165568_5,-1,1,1,23533,1
23541,neuroleptic malignant syndrome,17,20,122,152,It appears that the protection from extrapyramidal side effects observed with risperidone does not ensure protection from neuroleptic malignant syndrome.,9165568_7,-1,1,1,23541,1
23542,side effects,4,6,19,31,The site of common side effects of sumatriptan.,9195768_0,-1,1,1,23542,1
23548,side effects,4,6,22,34,"In these individuals, side effects are most likely generated superficially in the skin.",9195768_4,-1,1,1,23548,1
23551,endophthalmitis,11,12,98,113,"BACKGROUND: Although intravitreal aminoglycosides have substantially improved visual prognosis in endophthalmitis, macular infarction may impair full visual recovery.",9199746_1,-1,1,1,23551,1
23552,macular,13,14,115,122,"BACKGROUND: Although intravitreal aminoglycosides have substantially improved visual prognosis in endophthalmitis, macular infarction may impair full visual recovery.",9199746_1,-1,1,1,23552,1
23555,endophthalmitis,20,21,149,164,METHODS: We present a case of presumed amikacin retinal toxicity following treatment with amikacin and vancomycin for alpha-haemolytic streptococcal endophthalmitis.,9199746_2,-1,1,1,23555,1
23556,Endophthalmitis,2,3,9,24,RESULTS: Endophthalmitis resolved with improvement in visual acuity to 6/24 at three months.,9199746_3,-1,1,1,23556,1
23559,macular,4,5,41,48,Fundus fluorescein angiography confirmed macular capillary closure and telangiectasis.,9199746_4,-1,1,1,23559,1
23560,telangiectasis,8,9,71,85,Fundus fluorescein angiography confirmed macular capillary closure and telangiectasis.,9199746_4,-1,1,1,23560,1
23566,akathisia,12,13,81,90,"It is known that beta-adrenoceptor antagonists are effective in the treatment of akathisia, one of the extrapyramidal side effects that occur during neuroleptic treatment.",9201797_1,-1,1,1,23566,1
23569,akathisia,20,21,161,170,"Neuroleptic-induced catalepsy, a model of neuroleptic-induced extrapyramidal side effects, was considered suitable as a model for predicting neuroleptic-induced akathisia in humans, although neuroleptic-induced catalepsy was not considered a specific test for neuroleptic-induced akathisia.",9201797_2,-1,1,1,23569,1
23570,akathisia,35,36,280,289,"Neuroleptic-induced catalepsy, a model of neuroleptic-induced extrapyramidal side effects, was considered suitable as a model for predicting neuroleptic-induced akathisia in humans, although neuroleptic-induced catalepsy was not considered a specific test for neuroleptic-induced akathisia.",9201797_2,-1,1,1,23570,1
23603,Granulosa cell tumor,0,3,0,20,Granulosa cell tumor of the ovary associated with antecedent tamoxifen use.,9205462_0,-1,1,1,23603,1
23607,breast carcinoma,15,17,108,124,CASE: A 52-year-old postmenopausal woman was treated with tamoxifen for stage II estrogen receptor-positive breast carcinoma.,9205462_3,-1,1,1,23607,1
23610,granulosa cell tumor,19,22,104,124,"After an additional 17 months of elevated serum transaminases, the patient was found to have a stage Ic granulosa cell tumor of the ovary.",9205462_5,-1,1,1,23610,1
23611,liver dysfunction,5,7,44,61,CONCLUSION: Patients with tamoxifen-induced liver dysfunction may be at increased risk for granulosa cell tumors because of alterations in tamoxifen metabolism.,9205462_6,-1,1,1,23611,1
23612,granulosa cell tumors,13,16,91,112,CONCLUSION: Patients with tamoxifen-induced liver dysfunction may be at increased risk for granulosa cell tumors because of alterations in tamoxifen metabolism.,9205462_6,-1,1,1,23612,1
23614,myelodysplasia,10,11,62,76,Lifetime treatment of mice with azidothymidine (AZT) produces myelodysplasia.,9209318_0,-1,1,1,23614,1
23616,long term,10,12,56,65,AZT has induced a macrocytic anemia in AIDS patients on long term AZT therapy.,9209318_1,-1,1,1,23616,1
23623,myelodysplastic syndrome,14,16,99,123,Histological examination on 9 of 10 mice with such thrombocytopenia showed changes compatible with myelodysplastic syndrome (MDS).,9209318_5,-1,1,1,23623,1
23627,myelodysplastic,12,13,81,96,"There were two cases of hypocellular myelodysplasia, two cases of hypersegmented myelodysplastic granulocytosis, two cases of hypercellular marrow with abnormal megakaryocytes with bizarre nuclei, one case of megakaryocytic myelosis associated with a hyperplastic marrow, dysmyelopoiesis and a hypocellular marrow and two cases of myelodysplasia with dyserythropoiesis, hemosiderosis and a hypocellular marrow.",9209318_7,-1,1,1,23627,1
23635,myelodysplasia,47,48,331,345,"There were two cases of hypocellular myelodysplasia, two cases of hypersegmented myelodysplastic granulocytosis, two cases of hypercellular marrow with abnormal megakaryocytes with bizarre nuclei, one case of megakaryocytic myelosis associated with a hyperplastic marrow, dysmyelopoiesis and a hypocellular marrow and two cases of myelodysplasia with dyserythropoiesis, hemosiderosis and a hypocellular marrow.",9209318_7,-1,1,1,23635,1
23640,myelodysplastic syndrome,26,28,167,191,"Above mentioned AZT incorporation may have induced an ineffective hemopoiesis in the primitive hemopoietic progenitor cells, which is known to be seen commonly in the myelodysplastic syndrome.",9209318_8,-1,1,1,23640,1
23656,pituitary tumors,16,18,118,134,Over expression of vascular endothelial growth factor and its receptor during the development of estrogen-induced rat pituitary tumors may mediate estrogen-initiated tumor angiogenesis.,9214597_0,-1,1,1,23656,1
23696,nephrogenic diabetes insipidus,1,4,11,41,Persistent nephrogenic diabetes insipidus following lithium therapy.,9226773_0,-1,1,1,23696,1
23699,head injury,14,16,92,103,We report the case of a patient who developed severe hypernatraemic dehydration following a head injury.,9226773_1,-1,1,1,23699,1
23701,nephrogenic diabetes insipidus,10,13,67,97,"Ten years previously he had been diagnosed to have lithium-induced nephrogenic diabetes insipidus, and lithium therapy had been discontinued.",9226773_2,-1,1,1,23701,1
23704,nephrogenic diabetes insipidus,28,31,191,221,"He remained thirsty and polyuric despite cessation of lithium and investigations on admission showed him to have normal osmoregulated thirst and vasopressin secretion, with clear evidence of nephrogenic diabetes insipidus.",9226773_3,-1,1,1,23704,1
23705,nephrogenic diabetes insipidus,2,5,16,46,Lithium induced nephrogenic diabetes insipidus is considered to be reversible on cessation of therapy but polyuria persisted in this patient for ten years after lithium was stopped.,9226773_4,-1,1,1,23705,1
23707,nephrogenic diabetes insipidus,15,18,110,140,We discuss the possible renal mechanisms and the implications for management of patients with lithium-induced nephrogenic diabetes insipidus.,9226773_5,-1,1,1,23707,1
23729,Alzheimer's disease,14,17,76,95,The findings suggest that NIK-247 may be a useful drug for the treatment of Alzheimer's disease.,9228650_9,-1,1,1,23729,1
23730,cardiovascular disease,6,8,40,62,The role of nicotine in smoking-related cardiovascular disease.,9245658_0,-1,1,1,23730,1
23731,nervous system,4,6,35,49,Nicotine activates the sympathetic nervous system and in this way could contribute to cardiovascular disease.,9245658_1,-1,1,1,23731,1
23732,cardiovascular disease,13,15,86,108,Nicotine activates the sympathetic nervous system and in this way could contribute to cardiovascular disease.,9245658_1,-1,1,1,23732,1
23740,carbon monoxide,39,41,261,276,"Almost certainly, nicotine via its hemodynamic effects contributes to acute cardiovascular events, although current evidence suggests that the effects of nicotine are much less important than are the prothrombotic effects of cigarette smoking or the effects of carbon monoxide.",9245658_3,-1,1,1,23740,1
23751,idiopathic dilated cardiomyopathy,18,21,165,198,Iatrogenically induced intractable atrioventricular reentrant tachycardia after verapamil and catheter ablation in a patient with Wolff-Parkinson-White syndrome and idiopathic dilated cardiomyopathy.,9249847_0,-1,1,1,23751,1
23752,idiopathic dilated cardiomyopathy,7,10,35,68,"In a patient with WPW syndrome and idiopathic dilated cardiomyopathy, intractable atrioventricular reentrant tachycardia (AVRT) was iatrogenically induced.",9249847_1,-1,1,1,23752,1
23756,preexcitation,2,3,12,25,"QRS without preexcitation, caused by junctional escape beats after verapamil or unidirectional antegrade block of accessory pathway after catheter ablation, established frequent AVRT attack.",9249847_2,-1,1,1,23756,1
23757,junctional,6,7,37,47,"QRS without preexcitation, caused by junctional escape beats after verapamil or unidirectional antegrade block of accessory pathway after catheter ablation, established frequent AVRT attack.",9249847_2,-1,1,1,23757,1
23758,accessory pathway,16,18,114,131,"QRS without preexcitation, caused by junctional escape beats after verapamil or unidirectional antegrade block of accessory pathway after catheter ablation, established frequent AVRT attack.",9249847_2,-1,1,1,23758,1
23781,dyskinetic,24,25,225,235,"We therefore conducted the present acute dose-response study in four 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)-exposed cynomolgus monkeys primed to exhibit levodopa-induced dyskinesias to evaluate the locomotor and dyskinetic effects on challenge with four doses (from 0.03 to 1.0 mg/kg) of A-86929 ([-]-[5aR,11bS]-4,5,5a,6,7,11b-hexahydro-2-propyl-3-thia-5-+ ++azacyclopent-1- ena[c]phenathrene-9-10-diol), a selective and full DA D1-like receptor agonist with an intermediate duration of action.",9270571_3,-1,1,1,23781,1
23792,MPTP-induced parkinsonism,9,11,66,91,"Acute administration of A-86929 was as efficacious in alleviating MPTP-induced parkinsonism as levodopa and LY-171555, but was less likely to reproduce the levodopa-induced dyskinesias in these animals than with either LY-171555 or subsequent challenge of levodopa.",9270571_5,-1,1,1,23792,1
23800,basal ganglia,28,30,171,184,Selective stimulation of the DA D1 receptor may provide better integration of neural inputs transmitted to the internal segment of the globus pallidus (referred to as the basal ganglia output) compared with levodopa and selective DA D2 receptor agonist.,9270571_6,-1,1,1,23800,1
23806,liver disease,2,4,12,25,Epidemic of liver disease caused by hydrochlorofluorocarbons used as ozone-sparing substitutes of chlorofluorocarbons.,9284778_0,-1,1,1,23806,1
23811,liver disease,5,7,31,44,"We investigated an epidemic of liver disease in nine industrial workers who had had repeated accidental exposure to a mixture of 1,1-dichloro-2,2,2-trifluoroethane (HCFC 123) and 1-chloro-1,2,2,2-tetrafluoroethane (HCFC 124).",9284778_3,-1,1,1,23811,1
23818,liver disease,13,15,65,78,We aimed to test whether HCFCs 123 and 124 can result in serious liver disease.,9284778_6,-1,1,1,23818,1
23829,centrilobular,26,27,172,185,FINDINGS: The liver biopsy sample showed hepatocellular necrosis which was prominent in perivenular zone three and extended focally from portal tracts to portal tracts and centrilobular areas (bridging necrosis).,9284778_9,-1,1,1,23829,1
23835,liver injury,16,18,93,105,INTERPRETATION: Repeated exposure of human beings to HCFCs 123 and 124 can result in serious liver injury in a large proportion of the exposed population.,9284778_12,-1,1,1,23835,1
23839,Bile duct,0,2,0,9,Bile duct hamartoma occurring in association with long-term treatment with danazol.,9293063_0,-1,1,1,23839,1
23841,bile duct,5,7,20,29,We report a case of bile duct hamartoma which developed in a patient who had been on long-term danazol treatment.,9293063_1,-1,1,1,23841,1
23851,temporal lobe epilepsy,7,10,60,82,Neuropeptide-Y immunoreactivity in the pilocarpine model of temporal lobe epilepsy.,9305828_0,-1,1,1,23851,1
23856,hippocampal,14,15,75,86,Neuropeptide-Y (NPY) is expressed by granule cells and mossy fibres of the hippocampal dentate gyrus during experimental temporal lobe epilepsy (TLE).,9305828_1,-1,1,1,23856,1
23858,temporal lobe epilepsy,19,22,121,143,Neuropeptide-Y (NPY) is expressed by granule cells and mossy fibres of the hippocampal dentate gyrus during experimental temporal lobe epilepsy (TLE).,9305828_1,-1,1,1,23858,1
23863,hippocampal,21,22,156,167,This expression may represent an endogenous damping mechanism since NPY has been shown to block seizure-like events following high-frequency stimulation in hippocampal slices.,9305828_2,-1,1,1,23863,1
23865,status epilepticus,15,17,80,98,The pilocarpine (PILO) model of epilepsy is characterized by an acute period of status epilepticus followed by spontaneous recurrent seizures and related brain damage.,9305828_3,-1,1,1,23865,1
23867,brain damage,24,26,154,166,The pilocarpine (PILO) model of epilepsy is characterized by an acute period of status epilepticus followed by spontaneous recurrent seizures and related brain damage.,9305828_3,-1,1,1,23867,1
23896,drug withdrawal,15,17,99,114,"METHODS: Forty patients with Parkinson's disease underwent serial, detailed assessments both after drug withdrawal (""off"" period) and while taking their optimal medical regimens (""on"" period).",9321531_2,-1,1,1,23896,1
23910,bradykinesia,13,14,96,108,"The improvements in dyskinesias and the total scores for off-period parkinsonism, contralateral bradykinesia, and rigidity were sustained in the 11 patients examined at two years.",9321531_5,-1,1,1,23910,1
23918,ventricular tachycardia,1,3,23,46,Clarithromycin-induced ventricular tachycardia.,9326871_0,-1,1,1,23918,1
23957,pituitary tumors,1,3,4,20,Two pituitary tumors were discovered after testosterone determination.,9334596_11,-1,1,1,23957,1
23962,vasculogenic,58,59,339,351,"Most of the other low testosterone levels seemed to result from nonorganic hypothalamic dysfunction because of normal serum luteinizing hormone and prolactin and to have only a small role in erectile dysfunction (definite improvement in only 16 of 44 [36%] after androgen therapy, normal morning or nocturnal erections in 30% and definite vasculogenic contributions in 42%).",9334596_12,-1,1,1,23962,1
